year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2016,5,27,27,6,7,12,138,15,1,13,165,178,19,4,7,9,97,10,1,11,116,127,5,1,0,3,23,2,0,1,28,29,0,1,0,0,0,0,0,1,0,1,3,0,0,0,18,3,0,0,21,21,364,1,33,-163,75,San Francisco
2017,5,27,34,10,2,11,156,11,2,12,178,190,19,9,0,5,109,5,1,9,119,128,12,1,2,6,33,2,1,3,41,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,4,0,0,18,18,368,0,29,-162,76,San Francisco
2018,5,27,22,11,12,9,40,98,3,23,147,170,14,7,5,6,27,74,1,12,107,119,6,4,6,2,10,16,1,10,28,38,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,8,1,1,12,13,293,0,22,-161,77,San Francisco
2019,5,27,16,8,5,11,37,53,3,13,101,114,13,5,1,7,23,37,2,6,67,73,2,2,4,1,12,8,1,6,21,27,0,0,0,1,0,0,0,0,1,1,1,1,0,2,2,8,0,1,12,13,230,1,22,-160,78,San Francisco
2020,5,27,17,2,7,13,31,38,0,9,82,91,11,0,4,8,20,24,0,4,52,56,4,1,2,3,7,10,0,3,20,23,0,0,0,1,0,1,0,0,2,2,2,1,1,1,4,3,0,2,8,10,167,2,17,-158,80,San Francisco
2021,5,27,14,6,6,14,14,102,3,12,130,142,9,5,4,3,13,84,2,9,100,109,2,0,0,10,1,10,0,0,21,21,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,8,1,3,9,12,218,3,19,-164,74,San Francisco
2022,5,27,24,6,8,20,46,112,1,14,178,192,12,4,4,13,36,77,1,8,126,134,9,0,4,6,10,22,0,4,38,42,1,0,0,1,0,2,0,0,3,3,2,2,0,0,0,11,0,2,11,13,283,5,20,-163,75,San Francisco
2023,5,27,20,6,3,16,47,75,2,9,138,147,9,5,1,9,33,48,0,6,90,96,8,0,2,5,11,19,2,2,35,37,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,8,0,1,13,14,244,1,27,-162,76,San Francisco
2024,5,27,11,3,4,10,24,41,1,7,75,82,6,2,1,5,19,22,1,3,46,49,5,0,2,4,3,16,0,2,23,25,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,3,0,2,5,7,176,1,16,-160,78,San Francisco
2012,6,27,31,8,1,22,88,12,2,9,122,131,20,5,1,15,68,9,2,6,92,98,6,3,0,5,15,2,0,3,22,25,0,0,0,0,0,0,0,0,0,0,5,0,0,2,5,1,0,0,8,8,329,0,22,-130,108,San Francisco
2013,6,27,25,5,8,14,91,14,2,13,119,132,19,5,4,8,70,9,1,9,87,96,5,0,4,4,13,3,1,4,20,24,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,2,0,0,12,12,308,0,22,-129,109,San Francisco
2014,6,27,20,9,9,18,88,36,2,18,142,160,13,3,6,13,64,23,2,9,100,109,5,5,2,4,12,7,0,7,23,30,0,0,0,0,1,0,0,0,1,1,2,1,1,1,11,6,0,2,18,20,350,2,40,-128,110,San Francisco
2015,6,27,26,10,6,13,144,20,5,16,177,193,18,1,3,7,97,15,3,4,119,123,6,5,1,5,26,3,1,6,34,40,1,0,0,0,0,0,0,0,0,0,1,4,2,1,21,2,1,6,24,30,392,1,50,-127,111,San Francisco
2016,6,27,19,10,4,18,90,21,1,14,129,143,15,3,3,12,70,11,1,6,93,99,3,3,0,1,9,4,0,3,14,17,0,0,0,2,1,0,0,0,3,3,1,4,1,3,10,6,0,5,19,24,279,3,36,-132,106,San Francisco
2017,6,27,25,8,7,10,124,14,0,15,148,163,15,6,6,6,88,9,0,12,103,115,7,0,0,4,13,3,0,0,20,20,1,0,0,0,0,0,0,0,0,0,2,2,1,0,23,2,0,3,25,28,325,2,45,-131,107,San Francisco
2018,6,27,18,6,12,19,48,108,2,18,175,193,15,2,4,15,35,69,1,6,119,125,2,3,6,3,7,19,1,9,29,38,0,0,0,0,0,1,0,0,1,1,1,1,2,1,6,19,0,3,26,29,299,2,39,-130,108,San Francisco
2019,6,27,25,6,3,12,38,96,4,9,146,155,18,5,2,9,32,64,3,7,105,112,4,1,1,1,3,13,1,2,17,19,0,0,0,1,0,0,0,0,1,1,3,0,0,1,3,19,0,0,23,23,283,1,33,-129,109,San Francisco
2020,6,27,15,6,6,30,28,92,0,12,150,162,10,4,4,12,23,63,0,8,98,106,3,1,2,13,4,18,0,3,35,38,0,0,0,1,0,0,0,0,1,1,2,1,0,4,1,11,0,1,16,17,246,1,27,-127,111,San Francisco
2021,6,27,20,9,12,18,34,90,3,21,142,163,13,6,6,8,22,74,1,12,104,116,5,2,4,7,10,11,1,6,28,34,0,1,0,1,0,0,0,1,1,2,2,0,2,2,2,5,1,2,9,11,247,2,16,-133,105,San Francisco
2022,6,27,19,6,7,13,47,93,4,13,153,166,8,2,4,7,33,69,3,6,109,115,6,4,3,3,12,14,1,7,29,36,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,10,0,0,15,15,301,0,28,-132,106,San Francisco
2023,6,27,10,6,8,11,35,76,2,14,122,136,6,6,5,6,27,60,2,11,93,104,4,0,1,3,4,9,0,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,0,2,13,15,267,1,21,-131,107,San Francisco
2024,6,27,13,3,3,6,36,46,1,6,88,94,9,3,2,3,32,29,0,5,64,69,3,0,1,3,3,12,1,1,18,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,6,6,205,0,13,-129,109,San Francisco
2012,7,27,24,5,5,12,104,22,3,10,138,148,14,1,3,9,80,11,2,4,100,104,8,3,1,1,14,8,0,4,23,27,0,0,0,0,1,0,0,0,1,1,2,1,1,2,9,3,1,2,14,16,314,2,25,-100,138,San Francisco
2013,7,27,39,13,4,14,121,28,1,17,163,180,24,3,2,7,75,20,1,5,102,107,12,9,2,7,27,6,0,11,40,51,1,0,0,0,1,0,0,0,1,1,2,1,0,0,18,2,0,1,20,21,354,3,35,-99,139,San Francisco
2014,7,27,26,5,6,9,121,24,3,11,154,165,17,1,1,6,82,15,1,2,103,105,7,3,4,1,22,7,1,7,30,37,0,1,0,0,1,0,0,1,1,2,2,0,1,2,16,2,1,1,20,21,327,2,34,-98,140,San Francisco
2015,7,27,22,8,2,11,123,12,1,10,146,156,16,3,0,5,87,7,1,3,99,102,3,4,2,5,18,0,0,6,23,29,0,0,0,0,0,0,0,0,0,0,3,1,0,1,18,5,0,1,24,25,319,0,37,-97,141,San Francisco
2016,7,27,27,14,2,15,104,19,1,16,138,154,17,9,1,9,76,15,0,10,100,110,6,5,1,5,15,2,0,6,22,28,0,0,0,1,0,0,0,0,1,1,4,0,0,0,13,2,1,0,15,15,324,3,28,-102,136,San Francisco
2017,7,27,40,8,3,13,118,10,2,11,141,152,27,3,2,7,95,4,1,5,106,111,7,4,1,5,9,3,1,5,17,22,0,0,0,0,1,1,0,0,2,2,6,1,0,1,13,2,0,1,16,17,314,2,30,-101,137,San Francisco
2018,7,27,26,17,6,24,57,111,2,23,192,215,15,8,2,15,40,78,1,10,133,143,7,6,2,9,12,18,0,8,39,47,0,0,0,0,2,1,0,0,3,3,4,3,2,0,3,14,1,5,17,22,362,4,37,-100,138,San Francisco
2019,7,27,28,3,13,9,52,95,1,16,156,172,19,1,2,8,31,64,0,3,103,106,5,2,9,1,19,17,1,11,37,48,1,0,0,0,0,1,0,0,1,1,3,0,2,0,2,13,0,2,15,17,283,2,28,-99,139,San Francisco
2020,7,27,19,2,3,21,24,51,2,5,96,101,12,2,2,12,19,43,0,4,74,78,4,0,1,7,4,6,2,1,17,18,0,0,0,0,0,1,0,0,1,1,3,0,0,2,1,1,0,0,4,4,198,1,8,-97,141,San Francisco
2021,7,27,15,3,9,17,32,72,0,12,121,133,11,1,8,12,25,51,0,9,88,97,2,1,1,4,4,11,0,2,19,21,1,0,0,1,0,1,0,0,2,2,1,1,0,0,3,9,0,1,12,13,231,3,21,-103,135,San Francisco
2022,7,27,21,8,12,23,29,82,3,20,134,154,15,5,7,11,18,56,2,12,85,97,4,1,5,10,9,11,0,6,30,36,0,1,0,0,0,0,1,1,0,1,2,1,0,2,2,15,0,1,19,20,283,3,25,-102,136,San Francisco
2023,7,27,21,5,5,25,45,96,3,10,166,176,14,3,1,13,32,72,2,4,117,121,3,2,1,8,7,15,1,3,30,33,2,0,0,0,1,0,0,0,1,1,2,0,3,4,5,9,0,3,18,21,303,4,32,-101,137,San Francisco
2024,7,27,19,4,2,19,36,49,2,6,104,110,10,2,2,9,30,34,2,4,73,77,6,1,0,9,4,11,0,1,24,25,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,4,0,1,7,8,203,2,12,-99,139,San Francisco
2012,8,27,33,16,5,17,67,13,2,21,97,118,22,8,4,12,48,9,1,12,69,81,10,7,0,5,14,1,0,7,20,27,0,1,0,0,0,1,0,1,1,2,1,0,1,0,5,2,1,1,7,8,273,2,17,-69,169,San Francisco
2013,8,27,22,14,8,23,109,17,1,22,149,171,13,4,5,14,71,10,1,9,95,104,8,9,2,6,24,4,0,11,34,45,0,0,0,1,0,0,0,0,1,1,1,1,1,2,14,3,0,2,19,21,325,1,32,-68,170,San Francisco
2014,8,27,20,4,3,14,91,8,2,7,113,120,6,1,2,8,61,4,1,3,73,76,12,3,1,5,21,3,1,4,29,33,0,0,0,0,3,0,0,0,3,3,2,0,0,1,6,1,0,0,8,8,295,4,22,-67,171,San Francisco
2015,8,27,30,4,6,14,101,25,5,10,140,150,15,2,4,8,69,20,5,6,97,103,10,2,2,4,14,2,0,4,20,24,1,0,0,0,1,0,0,0,1,1,4,0,0,2,17,3,0,0,22,22,338,2,34,-66,172,San Francisco
2016,8,27,34,3,7,11,102,18,2,10,131,141,20,1,4,7,64,12,1,5,83,88,13,2,3,3,29,4,0,5,36,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,2,1,0,12,12,294,0,18,-71,167,San Francisco
2017,8,27,26,6,5,8,126,12,0,11,146,157,15,3,3,5,88,8,0,6,101,107,9,3,2,3,30,3,0,5,36,41,0,0,0,0,1,0,0,0,1,1,2,0,0,0,7,1,0,0,8,8,300,1,18,-70,168,San Francisco
2018,8,27,20,9,5,19,50,102,1,14,171,185,11,4,4,7,35,75,1,8,117,125,6,5,1,8,8,15,0,6,31,37,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,12,0,0,23,23,329,0,33,-69,169,San Francisco
2019,8,27,14,3,7,12,35,65,2,10,112,122,7,0,5,7,32,39,2,5,78,83,4,3,2,3,3,15,0,5,21,26,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,11,0,0,13,13,265,2,20,-68,170,San Francisco
2020,8,27,17,5,1,14,46,44,2,6,104,110,9,3,1,4,33,28,2,4,65,69,7,1,0,8,7,11,0,1,26,27,1,0,0,0,0,1,0,0,1,1,0,1,0,2,6,4,0,1,12,13,204,3,15,-66,172,San Francisco
2021,8,27,31,7,13,18,46,74,2,20,138,158,16,3,8,9,28,52,1,11,89,100,13,3,3,5,13,11,1,6,29,35,0,0,0,1,1,0,0,0,2,2,2,1,2,3,4,11,0,3,18,21,293,2,30,-72,166,San Francisco
2022,8,27,23,3,8,8,45,108,4,11,161,172,13,1,3,4,33,67,0,4,104,108,9,2,5,4,11,31,3,7,46,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,0,11,11,287,1,22,-71,167,San Francisco
2023,8,27,16,11,12,10,33,71,2,23,114,137,9,2,5,3,23,43,1,7,69,76,6,9,6,6,9,20,0,15,35,50,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,7,1,1,9,10,238,2,17,-70,168,San Francisco
2024,8,27,18,5,7,23,29,34,3,12,86,98,9,3,5,10,24,22,2,8,56,64,7,2,2,11,4,8,1,4,23,27,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,4,0,0,7,7,207,0,14,-68,170,San Francisco
2012,9,27,22,8,1,11,74,16,1,9,101,110,14,5,0,5,42,6,0,5,53,58,6,1,1,3,21,7,1,2,31,33,0,0,0,0,2,0,0,0,2,2,2,2,0,3,9,3,0,2,15,17,279,4,26,-38,200,San Francisco
2013,9,27,33,9,5,16,143,18,1,14,177,191,15,3,2,10,71,11,1,5,92,97,14,4,2,6,54,5,0,6,65,71,1,0,0,0,0,1,0,0,1,1,3,2,1,0,18,1,0,3,19,22,400,7,35,-37,201,San Francisco
2014,9,27,19,3,5,8,142,12,1,8,162,170,6,2,2,5,86,5,0,4,96,100,11,1,3,2,44,4,1,4,50,54,0,0,0,0,0,1,0,0,1,1,2,0,0,1,12,2,0,0,15,15,367,1,35,-36,202,San Francisco
2015,9,27,27,8,7,13,112,20,2,15,145,160,18,2,3,6,68,6,2,5,80,85,7,6,4,7,31,12,0,10,50,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,2,0,0,15,15,318,2,24,-35,203,San Francisco
2016,9,27,23,4,5,12,104,13,2,9,129,138,11,2,2,5,70,6,0,4,81,85,8,2,2,7,23,6,1,4,36,40,0,0,0,0,0,0,0,0,0,0,4,0,1,0,11,1,1,1,12,13,326,2,28,-40,198,San Francisco
2017,9,27,27,8,7,8,135,17,3,15,160,175,18,2,3,5,67,7,1,5,79,84,7,4,4,1,54,7,2,8,62,70,0,0,0,1,0,0,0,0,1,1,2,2,0,1,14,3,0,2,18,20,346,2,29,-39,199,San Francisco
2018,9,27,22,9,3,10,54,90,4,12,154,166,10,4,1,5,40,41,3,5,86,91,12,5,1,4,11,20,0,6,35,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,29,1,1,33,34,284,1,40,-38,200,San Francisco
2019,9,27,24,8,6,13,58,107,0,14,178,192,13,4,2,7,34,69,0,6,110,116,9,2,4,5,18,27,0,6,50,56,1,0,0,0,0,1,0,0,1,1,1,2,0,1,6,10,0,2,17,19,344,3,23,-37,201,San Francisco
2020,9,27,10,4,7,14,30,66,2,11,110,121,4,1,3,5,18,40,2,4,63,67,5,1,3,7,9,17,0,4,33,37,1,0,0,0,0,0,0,0,0,0,0,2,1,2,3,9,0,3,14,17,208,2,22,-35,203,San Francisco
2021,9,27,24,9,4,23,44,104,4,13,171,184,16,4,2,6,32,73,3,6,111,117,4,5,2,14,10,24,1,7,48,55,2,0,0,1,0,2,0,0,3,3,2,0,0,2,2,5,0,0,9,9,313,6,18,-41,197,San Francisco
2022,9,27,18,9,5,18,36,104,5,14,158,172,11,6,4,5,22,55,2,10,82,92,6,1,1,9,12,32,3,2,53,55,0,0,0,0,1,1,0,0,2,2,1,2,0,4,1,16,0,2,21,23,286,3,31,-40,198,San Francisco
2023,9,27,13,10,8,16,36,61,4,18,113,131,4,4,7,7,25,41,0,11,73,84,6,6,1,6,6,11,4,7,23,30,1,0,0,0,0,1,0,0,1,1,2,0,0,3,5,8,0,0,16,16,256,4,22,-39,199,San Francisco
2024,9,27,14,9,6,16,34,34,2,15,84,99,10,4,4,8,24,16,1,8,48,56,4,5,2,8,8,15,1,7,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,5,211,1,11,-37,201,San Francisco
2012,10,27,21,7,3,11,106,19,0,10,136,146,7,0,0,9,47,6,0,0,62,62,12,6,3,2,48,12,0,9,62,71,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11,1,0,1,12,13,298,1,18,-8,230,San Francisco
2013,10,27,20,8,13,9,117,27,3,21,153,174,7,2,3,5,53,11,0,5,69,74,10,6,10,4,50,14,1,16,68,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,2,2,0,16,16,318,1,30,-7,231,San Francisco
2014,10,27,24,10,7,18,106,18,0,17,142,159,13,5,5,10,53,8,0,10,71,81,5,5,2,5,30,9,0,7,44,51,1,0,0,0,1,0,0,0,1,1,5,0,0,3,22,1,0,0,26,26,302,3,37,-6,232,San Francisco
2015,10,27,29,9,0,17,91,22,1,9,130,139,16,5,0,8,45,8,1,5,61,66,13,3,0,7,33,8,0,3,48,51,0,0,0,0,1,1,0,0,2,2,0,1,0,2,12,5,0,1,19,20,295,4,28,-5,233,San Francisco
2016,10,27,34,5,7,13,111,15,0,12,139,151,18,3,2,10,52,7,0,5,69,74,13,1,3,2,40,5,0,4,47,51,1,0,0,0,1,1,0,0,2,2,2,1,2,1,18,2,0,3,21,24,335,4,38,-10,228,San Francisco
2017,10,27,27,8,10,24,169,19,4,18,212,230,16,5,4,13,91,6,1,9,110,119,9,3,5,9,52,9,3,8,70,78,0,0,0,1,1,0,0,0,2,2,2,0,1,1,25,4,0,1,30,31,394,5,42,-9,229,San Francisco
2018,10,27,27,12,5,10,44,103,0,17,157,174,12,4,4,6,20,56,0,8,82,90,10,7,1,3,19,36,0,8,58,66,0,0,0,0,0,0,0,0,0,0,5,1,0,1,5,11,0,1,17,18,308,1,35,-8,230,San Francisco
2019,10,27,21,9,8,7,43,102,1,17,152,169,8,2,4,1,22,58,1,6,81,87,12,6,2,5,15,36,0,8,56,64,0,0,0,0,0,1,0,0,1,1,1,1,2,1,6,7,0,3,14,17,268,2,19,-7,231,San Francisco
2020,10,27,17,4,5,13,15,53,4,9,81,90,7,4,3,3,10,36,2,7,49,56,6,0,2,9,4,14,2,2,27,29,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,0,0,5,5,188,1,12,-5,233,San Francisco
2021,10,27,24,7,3,16,35,75,2,10,126,136,16,6,2,6,23,46,1,8,75,83,6,1,1,10,8,23,1,2,41,43,0,0,0,0,0,1,0,0,1,1,2,0,0,0,4,5,0,0,9,9,242,3,14,-11,227,San Francisco
2022,10,27,17,10,7,16,44,80,6,17,140,157,8,6,3,6,25,52,3,9,83,92,6,2,4,9,14,21,2,6,44,50,0,0,0,0,0,0,0,0,0,0,3,2,0,1,5,7,1,2,13,15,269,1,22,-10,228,San Francisco
2023,10,27,20,8,6,11,32,59,2,14,102,116,7,3,4,1,18,30,2,7,49,56,10,5,2,10,11,22,0,7,43,50,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,7,0,0,10,10,228,2,15,-9,229,San Francisco
2024,10,27,14,4,3,13,38,40,4,7,91,98,7,3,2,5,24,18,3,5,47,52,7,1,1,7,13,15,1,2,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,9,9,189,2,20,-7,231,San Francisco
2012,11,27,23,13,6,14,84,14,2,19,112,131,12,3,0,4,36,6,1,3,46,49,7,8,5,6,32,6,1,13,44,57,1,0,0,0,0,0,0,0,0,0,3,2,1,4,16,2,0,3,22,25,300,4,35,23,261,San Francisco
2013,11,27,20,7,6,24,92,10,1,13,126,139,7,2,1,10,46,3,0,3,59,62,6,4,4,8,35,6,0,8,49,57,1,0,0,2,1,0,0,0,3,3,6,1,1,4,10,1,1,2,15,17,291,5,32,24,262,San Francisco
2014,11,27,20,0,4,12,86,10,0,4,108,112,8,0,1,7,37,4,0,1,48,49,11,0,2,4,42,3,0,2,49,51,0,0,0,1,0,1,0,0,2,2,1,0,1,0,7,2,0,1,9,10,234,4,19,25,263,San Francisco
2015,11,27,26,6,8,9,111,10,8,14,130,144,10,1,2,6,49,3,6,3,58,61,14,5,5,3,54,5,1,10,62,72,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,2,1,1,10,11,327,2,26,26,264,San Francisco
2016,11,27,34,9,4,9,106,19,3,13,134,147,15,0,1,4,47,4,2,1,55,56,15,6,3,4,45,11,1,9,60,69,1,0,0,0,1,0,0,0,1,1,3,3,0,1,13,4,0,3,18,21,307,3,34,21,259,San Francisco
2017,11,27,29,9,7,20,144,10,3,16,174,190,10,4,2,11,63,1,3,6,75,81,14,5,1,8,56,5,0,6,69,75,1,0,0,0,1,1,0,0,2,2,4,0,4,1,24,3,0,4,28,32,363,7,50,22,260,San Francisco
2018,11,27,7,6,5,13,36,59,3,11,108,119,2,2,1,5,17,26,2,3,48,51,4,4,4,7,14,27,0,8,48,56,0,0,0,1,1,0,0,0,2,2,1,0,0,0,4,6,1,0,10,10,211,2,24,23,261,San Francisco
2019,11,27,18,6,3,9,48,101,5,9,158,167,9,2,2,4,27,43,2,4,74,78,7,3,1,3,14,47,3,4,64,68,1,0,0,0,0,0,0,0,0,0,1,1,0,2,7,11,0,1,20,21,272,2,31,24,262,San Francisco
2020,11,27,26,7,11,23,40,103,5,18,166,184,8,1,2,10,26,64,0,3,100,103,18,4,9,11,8,25,4,13,44,57,0,0,0,0,0,1,0,0,1,1,0,2,0,2,6,13,1,2,21,23,287,2,30,26,264,San Francisco
2021,11,27,26,2,4,19,52,87,1,6,158,164,8,2,1,4,27,31,0,3,62,65,14,0,3,12,22,46,1,3,80,83,1,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,0,0,16,16,268,1,23,20,258,San Francisco
2022,11,27,17,7,3,13,31,96,5,10,140,150,7,2,1,5,13,43,1,3,61,64,8,4,1,8,14,39,4,5,61,66,0,0,0,0,1,1,0,0,2,2,2,1,1,0,3,13,0,2,16,18,261,2,30,21,259,San Francisco
2023,11,27,19,8,1,16,29,66,2,9,111,120,5,4,0,4,14,32,1,4,50,54,12,4,1,11,10,26,1,5,47,52,2,0,0,1,1,0,0,0,2,2,0,0,0,0,4,8,0,0,12,12,238,5,22,22,260,San Francisco
2024,11,27,12,8,5,8,50,37,0,13,95,108,6,2,2,4,31,15,0,4,50,54,5,3,3,4,11,16,0,6,31,37,0,1,0,0,0,0,0,1,0,1,1,2,0,0,8,6,0,2,14,16,211,1,22,24,262,San Francisco
2012,12,27,31,6,4,17,89,9,2,10,115,125,12,4,2,3,43,3,1,6,49,55,15,1,1,10,33,3,1,2,46,48,0,0,0,0,0,0,0,0,0,0,4,1,1,4,13,3,0,2,20,22,287,1,38,53,291,San Francisco
2013,12,27,27,5,2,19,110,15,2,7,144,151,12,2,0,7,49,4,0,2,60,62,11,3,2,9,41,9,2,5,59,64,0,0,0,0,0,0,0,0,0,0,4,0,0,3,20,2,0,0,25,25,308,4,46,54,292,San Francisco
2014,12,27,19,11,4,15,140,7,1,15,162,177,5,1,0,5,57,3,0,1,65,66,11,9,2,10,60,4,1,11,74,85,1,0,0,0,3,0,0,0,3,3,2,1,2,0,20,0,0,3,20,23,301,4,39,55,293,San Francisco
2015,12,27,15,5,5,12,97,21,1,10,130,140,8,1,2,2,49,7,0,3,58,61,5,4,3,8,36,10,1,7,54,61,0,0,0,0,1,0,0,0,1,1,2,0,0,2,11,4,0,0,17,17,267,3,24,56,294,San Francisco
2016,12,27,33,5,8,12,124,21,3,13,157,170,7,1,2,3,53,7,1,3,63,66,18,4,6,8,52,10,2,10,70,80,0,0,0,0,1,2,0,0,3,3,8,0,0,1,18,2,0,0,21,21,327,4,37,51,289,San Francisco
2017,12,27,17,4,4,16,110,14,3,8,140,148,6,2,3,7,45,7,0,5,59,64,9,1,1,8,52,6,2,2,66,68,0,0,0,0,0,0,0,0,0,0,2,1,0,1,13,1,1,1,15,16,290,2,31,52,290,San Francisco
2018,12,27,19,13,4,10,46,87,3,17,143,160,5,5,2,5,20,33,1,7,58,65,12,5,1,5,16,38,2,6,59,65,0,0,0,0,0,0,0,0,0,0,2,3,1,0,10,16,0,4,26,30,282,1,41,53,291,San Francisco
2019,12,27,22,12,6,15,57,119,1,18,191,209,9,4,2,3,33,55,1,6,91,97,10,7,4,7,21,51,0,11,79,90,1,0,0,0,0,0,0,0,0,0,2,1,0,5,3,13,0,1,21,22,328,2,41,54,292,San Francisco
2020,12,27,15,7,7,29,26,62,3,14,117,131,5,3,2,9,16,30,0,5,55,60,9,2,5,19,5,27,3,7,51,58,1,1,0,0,1,0,0,1,1,2,0,1,0,1,4,5,0,1,10,11,199,4,17,56,294,San Francisco
2021,12,27,19,3,5,16,30,93,3,8,139,147,5,2,4,6,14,38,1,6,58,64,11,1,1,5,9,34,2,2,48,50,0,0,0,1,0,1,0,0,2,2,3,0,0,4,7,20,0,0,31,31,238,4,39,50,288,San Francisco
2022,12,27,21,5,1,21,35,138,2,6,194,200,9,4,1,3,17,64,0,5,84,89,10,1,0,16,8,46,2,1,70,71,0,0,0,0,0,2,0,0,2,2,2,0,0,2,10,26,0,0,38,38,298,3,49,51,289,San Francisco
2023,12,27,10,6,5,8,33,39,0,11,80,91,3,1,2,5,17,14,0,3,36,39,5,4,3,3,11,17,0,7,31,38,1,0,0,0,0,1,0,0,1,1,1,1,0,0,5,7,0,1,12,13,194,2,24,52,290,San Francisco
2024,12,27,14,0,7,10,29,25,0,7,64,71,2,0,3,3,18,10,0,3,31,34,9,0,4,7,6,14,0,4,27,31,1,0,0,0,1,0,0,0,1,1,2,0,0,0,4,1,0,0,5,5,149,2,12,54,292,San Francisco
2012,1,28,28,8,7,21,70,16,1,15,107,122,8,1,4,10,24,5,1,5,39,44,17,7,3,9,36,11,0,10,56,66,0,0,0,0,0,0,0,0,0,0,3,0,0,2,10,0,0,0,12,12,309,3,31,-281,-43,San Francisco
2013,1,28,21,17,3,10,92,15,2,20,117,137,13,3,0,8,41,9,1,3,58,61,5,13,3,1,34,5,1,16,40,56,0,0,0,0,1,1,0,0,2,2,3,1,0,1,16,0,0,1,17,18,290,2,30,-279,-41,San Francisco
2014,1,28,29,8,4,19,56,22,3,12,97,109,10,1,2,12,21,8,1,3,41,44,16,5,2,6,26,13,2,7,45,52,0,0,0,0,0,0,0,0,0,0,3,2,0,1,9,1,0,2,11,13,282,2,26,-278,-40,San Francisco
2015,1,28,16,9,5,15,117,22,1,14,154,168,8,3,1,6,52,14,0,4,72,76,8,5,3,8,48,4,0,8,60,68,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,4,1,2,22,24,336,4,38,-277,-39,San Francisco
2016,1,28,21,2,1,20,109,12,3,3,141,144,6,0,0,6,51,6,1,0,63,63,11,2,1,10,45,3,2,3,58,61,1,0,0,2,0,1,0,0,3,3,3,0,0,2,13,2,0,0,17,17,314,4,33,-283,-45,San Francisco
2017,1,28,23,6,2,9,160,24,0,8,193,201,12,2,0,2,55,10,0,2,67,69,6,4,2,6,89,10,0,6,105,111,0,0,0,0,1,0,0,0,1,1,5,0,0,1,15,4,0,0,20,20,352,3,37,-281,-43,San Francisco
2018,1,28,23,2,9,13,91,13,2,11,117,128,11,0,2,3,41,6,1,2,50,52,9,2,6,7,43,5,1,8,55,63,0,0,0,1,0,0,0,0,1,1,3,0,1,2,7,2,0,1,11,12,265,2,20,-280,-42,San Francisco
2019,1,28,17,10,1,11,33,61,4,11,105,116,11,5,0,4,22,34,3,5,60,65,6,4,1,7,5,20,1,5,32,37,0,0,0,0,2,1,0,0,3,3,0,1,0,0,4,6,0,1,10,11,243,6,22,-279,-41,San Francisco
