year,month,day,calls_disorder,calls_behavior,calls_traffic,calls_gun,calls_robbery,calls_burglary,calls_aggravated_assault,calls_theft,calls_mv_theft,calls_violent,calls_property,calls_index,calls_disorder_day,calls_behavior_day,calls_traffic_day,calls_gun_day,calls_robbery_day,calls_burglary_day,calls_aggravated_assault_day,calls_theft_day,calls_mv_theft_day,calls_violent_day,calls_property_day,calls_index_day,calls_disorder_night,calls_behavior_night,calls_traffic_night,calls_gun_night,calls_robbery_night,calls_burglary_night,calls_aggravated_assault_night,calls_theft_night,calls_mv_theft_night,calls_violent_night,calls_property_night,calls_index_night,calls_disorder_is_sunrise,calls_behavior_is_sunrise,calls_traffic_is_sunrise,calls_gun_is_sunrise,calls_robbery_is_sunrise,calls_burglary_is_sunrise,calls_aggravated_assault_is_sunrise,calls_theft_is_sunrise,calls_mv_theft_is_sunrise,calls_violent_is_sunrise,calls_property_is_sunrise,calls_index_is_sunrise,calls_disorder_is_sunset,calls_behavior_is_sunset,calls_traffic_is_sunset,calls_gun_is_sunset,calls_robbery_is_sunset,calls_burglary_is_sunset,calls_aggravated_assault_is_sunset,calls_theft_is_sunset,calls_mv_theft_is_sunset,calls_violent_is_sunset,calls_property_is_sunset,calls_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city,date
2024,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-12-23
2012,1,24,43,80,18,0,1,7,0,15,4,1,26,27,17,41,10,0,0,2,0,4,2,0,8,8,18,26,2,0,1,2,0,9,1,1,12,13,0,1,0,0,0,0,0,0,0,0,0,0,8,12,6,0,0,3,0,2,1,0,6,6,805,6,97,-285,-47,Hartford,2012-01-24
2013,1,24,36,36,17,4,0,2,2,14,3,2,19,21,15,14,10,0,0,0,0,7,2,0,9,9,18,14,4,4,0,1,2,3,1,2,5,7,0,0,0,0,0,0,0,1,0,0,1,1,3,8,3,0,0,1,0,3,0,0,4,4,667,14,63,-283,-45,Hartford,2013-01-24
2014,1,24,35,37,18,0,0,3,0,23,5,0,31,31,10,18,14,0,0,1,0,15,2,0,18,18,21,16,3,0,0,1,0,6,2,0,9,9,1,0,0,0,0,0,0,0,1,0,1,1,3,3,1,0,0,1,0,2,0,0,3,3,825,19,52,-282,-44,Hartford,2014-01-24
2015,1,24,42,14,24,3,1,0,1,17,2,2,19,21,14,6,10,0,0,0,0,5,1,0,6,6,23,8,11,3,1,0,1,11,1,2,12,14,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,1,1,476,2,32,-281,-43,Hartford,2015-01-24
2016,1,24,36,13,12,1,0,2,0,12,2,0,16,16,16,8,8,0,0,0,0,6,1,0,7,7,15,4,3,1,0,0,0,4,0,0,4,4,1,0,1,0,0,0,0,0,1,0,1,1,4,1,0,0,0,2,0,2,0,0,4,4,367,7,22,-287,-49,Hartford,2016-01-24
2017,1,24,34,37,13,2,1,4,0,13,7,1,24,25,21,22,8,1,0,2,0,7,6,0,15,15,9,13,4,1,0,1,0,5,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,1,0,1,2,3,465,2,50,-285,-47,Hartford,2017-01-24
2018,1,24,37,24,25,6,1,2,0,10,6,1,18,19,14,14,15,2,1,2,0,5,3,1,10,11,22,7,5,4,0,0,0,3,2,0,5,5,0,0,2,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,2,1,0,3,3,481,6,49,-284,-46,Hartford,2018-01-24
2019,1,24,35,29,29,1,0,1,0,10,2,0,13,13,18,19,17,0,0,1,0,3,1,0,5,5,12,6,4,1,0,0,0,4,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,3,0,0,3,3,647,1,81,-283,-45,Hartford,2019-01-24
2020,1,24,25,29,22,4,1,0,0,11,2,1,13,14,9,5,13,1,1,0,0,5,1,1,6,7,12,21,4,3,0,0,0,6,1,0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,823,5,59,-282,-44,Hartford,2020-01-24
2021,1,24,23,13,6,6,1,0,1,3,5,2,8,10,7,7,3,3,0,0,0,1,1,0,2,2,15,6,3,3,1,0,1,2,4,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,373,1,33,-287,-49,Hartford,2021-01-24
2022,1,24,51,28,19,11,0,7,4,5,6,4,18,22,24,13,14,2,0,4,0,2,5,0,11,11,24,12,2,6,0,2,4,3,1,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,0,0,0,0,1,1,320,3,24,-286,-48,Hartford,2022-01-24
2023,1,24,34,48,12,10,0,6,1,12,6,1,24,25,20,31,5,5,0,3,1,8,4,1,15,16,11,14,3,5,0,3,0,2,2,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,2,0,0,2,2,445,4,35,-285,-47,Hartford,2023-01-24
2024,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-01-24
2012,2,24,39,55,17,1,2,4,0,16,1,2,21,23,16,36,10,1,0,2,0,11,1,0,14,14,20,16,7,0,2,2,0,4,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,1,1,608,5,30,-254,-16,Hartford,2012-02-24
2013,2,24,49,32,13,6,1,4,0,13,4,1,21,22,19,12,6,2,0,1,0,9,2,0,12,12,29,18,6,4,1,2,0,4,2,1,8,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,457,1,23,-252,-14,Hartford,2013-02-24
2014,2,24,37,29,27,0,0,5,0,20,4,0,29,29,13,14,22,0,0,3,0,17,4,0,24,24,20,9,5,0,0,1,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,1,1,724,2,71,-251,-13,Hartford,2014-02-24
2015,2,24,52,20,30,0,2,2,0,16,5,2,23,25,30,14,27,0,0,0,0,13,4,0,17,17,12,4,2,0,2,2,0,1,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,2,0,0,2,2,628,6,58,-250,-12,Hartford,2015-02-24
2016,2,24,29,30,28,2,0,2,0,17,3,0,22,22,17,15,17,0,0,0,0,12,2,0,14,14,10,11,5,2,0,2,0,3,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,2,0,0,2,2,570,8,49,-256,-18,Hartford,2016-02-24
2017,2,24,38,55,30,0,0,3,0,13,3,0,19,19,17,27,19,0,0,2,0,6,2,0,10,10,19,18,7,0,0,0,0,3,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,1,0,4,0,0,5,5,669,11,51,-254,-16,Hartford,2017-02-24
2018,2,24,44,24,19,5,0,1,1,6,2,1,9,10,22,14,8,0,0,0,0,3,1,0,4,4,19,10,8,5,0,1,1,2,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,1,1,470,1,32,-253,-15,Hartford,2018-02-24
2019,2,24,26,37,14,4,0,2,4,6,6,4,14,18,8,12,8,0,0,2,4,3,1,4,6,10,16,21,6,4,0,0,0,2,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,1,1,604,2,53,-252,-14,Hartford,2019-02-24
2020,2,24,34,45,15,2,0,1,1,14,2,1,17,18,14,24,7,2,0,1,0,11,0,0,12,12,14,18,4,0,0,0,1,3,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,639,9,52,-251,-13,Hartford,2020-02-24
2021,2,24,43,37,16,2,0,0,1,7,4,1,11,12,20,28,10,1,0,0,0,6,3,0,9,9,19,8,6,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,1,0,0,1,1,666,2,54,-256,-18,Hartford,2021-02-24
2022,2,24,22,31,15,4,0,3,1,12,6,1,21,22,9,14,12,0,0,2,0,11,4,0,17,17,12,14,3,3,0,0,1,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,1,391,1,40,-255,-17,Hartford,2022-02-24
2023,2,24,39,31,31,9,0,2,1,13,7,1,22,23,14,18,18,3,0,1,1,9,6,1,16,17,21,8,5,4,0,1,0,3,1,0,5,5,0,0,2,0,0,0,0,0,0,0,0,0,4,5,6,2,0,0,0,1,0,0,1,1,441,2,58,-254,-16,Hartford,2023-02-24
2024,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-02-24
2012,3,24,62,48,15,3,0,4,0,10,3,0,17,17,19,24,7,1,0,1,0,8,2,0,11,11,36,19,8,2,0,3,0,2,1,0,6,6,2,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,591,11,47,-225,13,Hartford,2012-03-24
2013,3,24,54,33,11,4,2,1,1,8,2,3,11,14,26,17,5,0,2,0,1,6,2,3,8,11,25,16,6,4,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,616,1,31,-224,14,Hartford,2013-03-24
2014,3,24,49,24,14,0,1,3,0,13,8,1,24,25,29,14,14,0,0,1,0,10,6,0,17,17,15,4,0,0,1,1,0,3,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,1,0,0,0,0,1,1,752,7,44,-223,15,Hartford,2014-03-24
2015,3,24,36,32,15,0,1,2,0,14,3,1,19,20,28,22,14,0,1,0,0,7,2,1,9,10,4,9,1,0,0,2,0,4,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,3,3,598,3,41,-222,16,Hartford,2015-03-24
2016,3,24,29,32,15,2,0,2,0,17,1,0,20,20,16,21,14,0,0,1,0,12,0,0,13,13,7,7,0,1,0,1,0,2,1,0,4,4,0,0,0,0,0,0,0,2,0,0,2,2,6,4,1,1,0,0,0,1,0,0,1,1,646,5,43,-227,11,Hartford,2016-03-24
2017,3,24,37,29,19,2,0,4,0,12,2,0,18,18,19,17,14,0,0,3,0,9,1,0,13,13,16,9,2,2,0,1,0,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,0,0,1,1,602,5,60,-226,12,Hartford,2017-03-24
2018,3,24,44,18,12,5,0,1,1,15,3,1,19,20,21,10,5,2,0,0,0,12,1,0,13,13,21,8,7,3,0,1,0,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,2,3,440,5,31,-225,13,Hartford,2018-03-24
2019,3,24,48,33,10,2,2,2,0,8,1,2,11,13,21,20,7,1,1,2,0,7,0,1,9,10,21,9,2,1,1,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,500,6,37,-224,14,Hartford,2019-03-24
2020,3,24,21,21,4,5,0,1,0,6,0,0,7,7,16,12,3,3,0,0,0,5,0,0,5,5,3,9,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,779,4,64,-222,16,Hartford,2020-03-24
2021,3,24,41,23,15,3,0,1,1,10,4,1,15,16,17,16,12,0,0,1,0,8,1,0,10,10,18,7,1,3,0,0,1,1,3,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,1,1,861,1,70,-228,10,Hartford,2021-03-24
2022,3,24,31,30,19,3,0,3,1,11,6,1,20,21,17,18,15,2,0,2,0,10,5,0,17,17,12,7,4,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,1,2,5,0,0,0,0,1,0,0,1,0,1,401,3,32,-227,11,Hartford,2022-03-24
2023,3,24,39,33,27,6,0,3,1,6,3,1,12,13,21,18,19,1,0,3,1,4,2,1,9,10,15,12,6,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,2,0,0,2,2,529,4,43,-226,12,Hartford,2023-03-24
2024,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-03-24
2012,4,24,42,57,20,3,0,7,1,23,6,1,36,37,19,40,18,2,0,6,0,18,5,0,29,29,15,13,0,1,0,0,1,3,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,1,0,2,1,0,4,4,690,8,71,-194,44,Hartford,2012-04-24
2013,4,24,56,65,21,3,0,1,0,17,4,0,22,22,37,53,18,1,0,1,0,17,4,0,22,22,13,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,823,3,64,-193,45,Hartford,2013-04-24
2014,4,24,48,39,10,2,2,1,0,22,5,2,28,30,35,35,10,0,2,1,0,17,1,2,19,21,4,2,0,1,0,0,0,4,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,1,1,0,2,2,697,6,56,-192,46,Hartford,2014-04-24
2015,4,24,43,38,23,0,2,4,2,12,2,4,18,22,29,25,17,0,2,3,1,10,2,3,15,18,7,8,3,0,0,1,1,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,545,4,46,-191,47,Hartford,2015-04-24
2016,4,24,62,21,14,4,3,4,1,8,2,4,14,18,29,16,9,0,2,4,0,4,2,2,10,12,28,4,5,4,1,0,1,2,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,2,2,441,8,36,-196,42,Hartford,2016-04-24
2017,4,24,30,36,17,3,0,0,0,18,0,0,18,18,20,22,13,0,0,0,0,12,0,0,12,12,8,7,4,3,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,4,0,0,4,4,575,5,50,-195,43,Hartford,2017-04-24
2018,4,24,35,44,16,2,1,6,0,18,4,1,28,29,22,29,14,1,1,5,0,17,3,1,25,26,11,9,1,1,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,2,6,1,0,0,0,0,0,0,0,0,0,659,6,39,-194,44,Hartford,2018-04-24
2019,4,24,43,68,26,2,0,1,0,15,3,0,19,19,28,50,25,0,0,0,0,13,3,0,16,16,13,9,1,2,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,889,2,94,-193,45,Hartford,2019-04-24
2020,4,24,27,49,7,2,1,1,0,3,1,1,5,6,16,30,6,1,1,1,0,3,0,1,4,5,9,13,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,1,996,5,94,-191,47,Hartford,2020-04-24
2021,4,24,57,40,12,15,0,2,1,2,2,1,6,7,21,26,7,3,0,1,1,2,0,1,3,4,28,11,3,11,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,0,1,0,0,1,0,2,2,758,1,69,-197,41,Hartford,2021-04-24
2022,4,24,65,28,13,14,0,1,3,13,5,3,19,22,39,18,7,9,0,1,3,12,4,3,17,20,23,5,5,5,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,360,1,30,-196,42,Hartford,2022-04-24
2023,4,24,30,41,21,16,0,1,2,12,8,2,21,23,20,39,19,3,0,0,1,11,6,1,17,18,7,1,2,12,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,1,0,0,0,1,1,0,2,2,426,1,21,-195,43,Hartford,2023-04-24
2024,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-04-24
2012,5,24,74,42,13,4,2,4,0,15,2,2,21,23,42,27,12,1,0,3,0,11,2,0,16,16,24,11,0,2,2,1,0,3,0,2,4,6,0,0,0,0,0,0,0,1,0,0,1,1,8,4,1,1,0,0,0,0,0,0,0,0,654,6,56,-164,74,Hartford,2012-05-24
2013,5,24,59,28,13,3,1,4,1,14,6,2,24,26,34,19,11,0,0,4,1,13,5,1,22,23,16,4,1,3,1,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,1,0,0,1,1,631,3,60,-163,75,Hartford,2013-05-24
2014,5,24,45,34,14,5,1,4,3,7,3,4,14,18,21,16,10,0,1,2,1,5,0,2,7,9,15,9,3,4,0,2,1,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,1,0,0,1,2,2,1,4,5,559,0,76,-162,76,Hartford,2014-05-24
2015,5,24,67,25,11,3,0,1,2,4,3,2,8,10,29,14,7,2,0,1,2,3,2,2,6,8,26,6,1,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,0,0,0,0,0,0,418,4,52,-161,77,Hartford,2015-05-24
2016,5,24,41,39,13,1,0,1,0,14,5,0,20,20,25,31,11,0,0,1,0,12,4,0,17,17,14,5,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,1,0,1,1,638,4,40,-166,72,Hartford,2016-05-24
2017,5,24,61,63,24,3,3,4,0,18,3,3,25,28,42,48,19,1,2,3,0,17,3,2,23,25,13,8,4,2,1,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,608,1,66,-165,73,Hartford,2017-05-24
2018,5,24,38,52,24,3,1,5,0,11,2,1,18,19,22,35,23,1,1,3,0,8,2,1,13,14,11,9,0,1,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,1,0,1,0,1,0,0,2,2,591,1,58,-164,74,Hartford,2018-05-24
2019,5,24,56,52,24,6,0,1,0,9,0,0,10,10,40,28,21,3,0,0,0,8,0,0,8,8,10,14,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,0,0,1,0,0,1,1,693,6,91,-163,75,Hartford,2019-05-24
2020,5,24,69,49,15,7,0,1,4,8,1,4,10,14,27,33,12,1,0,1,0,6,1,0,8,8,20,13,1,4,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20,3,2,2,0,0,2,2,0,2,2,4,1310,8,129,-161,77,Hartford,2020-05-24
2021,5,24,33,25,45,6,0,2,2,20,7,2,29,31,24,21,42,3,0,2,1,18,6,1,26,27,4,3,2,2,0,0,1,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,380,3,26,-167,71,Hartford,2021-05-24
2022,5,24,35,22,16,12,0,3,2,27,2,2,32,34,23,18,12,4,0,1,2,23,1,2,25,27,9,0,1,6,0,2,0,3,0,0,5,5,0,0,0,0,0,0,0,0,1,0,1,1,3,4,3,2,0,0,0,1,0,0,1,1,409,6,33,-166,72,Hartford,2022-05-24
2023,5,24,31,37,19,4,0,3,1,11,5,1,19,20,17,21,16,0,0,3,1,10,3,1,16,17,8,12,0,4,0,0,0,1,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,475,3,35,-165,73,Hartford,2023-05-24
2024,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-05-24
2012,6,24,80,32,6,7,1,2,2,6,7,3,15,18,43,19,3,1,0,0,0,4,1,0,5,5,30,8,3,3,1,1,2,2,3,3,6,9,0,1,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,1,0,0,3,0,4,4,553,4,56,-133,105,Hartford,2012-06-24
2013,6,24,58,62,7,11,1,3,1,10,1,2,14,16,33,44,7,1,1,3,0,9,1,1,13,14,13,9,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,4,0,0,0,1,0,0,1,1,827,0,84,-132,106,Hartford,2013-06-24
2014,6,24,42,56,19,1,0,5,1,13,9,1,27,28,27,44,19,0,0,2,1,12,8,1,22,23,9,5,0,0,0,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,2,0,0,0,0,2,2,731,2,60,-131,107,Hartford,2014-06-24
2015,6,24,53,52,15,1,0,6,1,18,8,1,32,33,35,44,12,0,0,5,0,13,5,0,23,23,9,4,0,1,0,0,1,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,1,0,3,2,0,6,6,671,0,57,-130,108,Hartford,2015-06-24
2016,6,24,58,24,19,9,1,1,3,18,6,4,25,29,28,17,17,4,0,1,0,17,5,0,23,23,15,2,0,4,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,13,5,2,1,0,0,3,1,0,3,1,4,548,2,56,-135,103,Hartford,2016-06-24
2017,6,24,80,36,15,1,1,3,3,14,3,4,20,24,57,23,9,0,1,1,1,11,2,2,14,16,7,4,2,0,0,0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,16,9,4,1,0,2,1,2,0,1,4,5,376,0,66,-134,104,Hartford,2017-06-24
2018,6,24,52,37,8,7,0,4,2,4,1,2,9,11,17,20,4,0,0,2,0,3,0,0,5,5,24,11,3,6,0,1,2,1,1,2,3,5,2,2,0,0,0,0,0,0,0,0,0,0,9,4,1,1,0,1,0,0,0,0,1,1,500,10,66,-133,105,Hartford,2018-06-24
2019,6,24,56,46,19,12,1,0,0,13,2,1,15,16,29,37,15,2,0,0,0,12,1,0,13,13,14,5,2,6,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,4,0,0,0,1,0,0,1,1,742,1,89,-132,106,Hartford,2019-06-24
2020,6,24,93,35,11,3,0,2,1,19,2,1,23,24,42,30,11,1,0,2,0,16,2,0,20,20,26,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,0,3,0,0,3,3,959,3,129,-130,108,Hartford,2020-06-24
2021,6,24,57,27,25,14,0,1,1,6,4,1,11,12,28,18,21,11,0,1,1,5,2,1,8,9,17,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,2,3,2,0,0,0,1,2,0,3,3,396,5,44,-136,102,Hartford,2021-06-24
2022,6,24,69,25,28,2,0,4,3,11,6,3,21,24,31,12,21,1,0,2,0,10,6,0,18,18,29,9,4,0,0,1,3,0,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,0,0,1,0,1,0,0,2,2,383,2,46,-135,103,Hartford,2022-06-24
2023,6,24,66,22,12,16,0,1,1,10,3,1,14,15,31,15,5,7,0,1,0,6,3,0,10,10,17,2,3,6,0,0,1,3,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,15,5,4,3,0,0,0,1,0,0,1,1,414,6,74,-134,104,Hartford,2023-06-24
2024,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-06-24
2012,7,24,50,57,21,1,2,1,0,18,4,2,23,25,36,36,18,1,1,1,0,17,4,1,22,23,8,14,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,7,2,0,0,0,0,1,0,0,1,1,736,2,63,-103,135,Hartford,2012-07-24
2013,7,24,64,67,13,1,0,6,1,18,4,1,28,29,45,56,12,1,0,5,0,13,2,0,20,20,10,5,1,0,0,1,1,3,1,1,5,6,1,0,0,0,0,0,0,0,1,0,1,1,8,6,0,0,0,0,0,2,0,0,2,2,966,8,73,-102,136,Hartford,2013-07-24
2014,7,24,48,55,10,3,1,8,0,12,4,1,24,25,29,42,10,2,0,5,0,12,2,0,19,19,11,8,0,1,1,2,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,1,0,0,1,0,2,2,701,5,44,-101,137,Hartford,2014-07-24
2015,7,24,61,59,34,3,0,2,0,19,8,0,29,29,30,43,30,0,0,1,0,16,6,0,23,23,21,8,4,2,0,1,0,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,1,0,0,0,1,1,0,2,2,652,1,61,-100,138,Hartford,2015-07-24
2016,7,24,55,29,9,10,0,3,5,9,4,5,16,21,25,19,8,2,0,1,0,6,4,0,11,11,24,6,1,8,0,2,5,2,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,0,1,1,447,1,38,-105,133,Hartford,2016-07-24
2017,7,24,36,32,14,2,1,0,2,10,4,3,14,17,21,21,14,2,1,0,0,9,1,1,10,11,10,7,0,0,0,0,1,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,1,1,1,2,586,3,58,-104,134,Hartford,2017-07-24
2018,7,24,50,50,14,0,1,1,0,16,3,1,20,21,31,39,14,0,0,0,0,13,3,0,16,16,11,6,0,0,1,1,0,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,1,0,0,1,1,722,3,78,-103,135,Hartford,2018-07-24
2019,7,24,45,80,10,2,0,3,2,10,2,2,15,17,25,64,10,0,0,2,1,8,1,1,11,12,10,8,0,2,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,2,0,0,3,3,834,7,78,-102,136,Hartford,2019-07-24
2020,7,24,46,36,19,4,0,1,2,16,3,2,20,22,26,19,14,0,0,0,0,14,1,0,15,15,9,11,1,4,0,1,2,1,0,2,2,4,1,0,0,0,0,0,0,0,2,0,2,2,10,6,4,0,0,0,0,1,0,0,1,1,872,13,143,-100,138,Hartford,2020-07-24
2021,7,24,88,22,21,7,0,5,1,17,1,1,23,24,32,11,15,0,0,5,0,15,1,0,21,21,47,9,3,4,0,0,0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,9,1,3,3,0,0,1,0,0,1,0,1,402,2,46,-106,132,Hartford,2021-07-24
2022,7,24,73,17,13,19,0,2,2,21,3,2,26,28,32,7,9,4,0,1,2,14,3,2,18,20,31,7,3,13,0,1,0,5,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,9,3,1,2,0,0,0,2,0,0,2,2,317,5,42,-105,133,Hartford,2022-07-24
2023,7,24,36,37,20,4,0,3,2,33,4,2,40,42,24,23,17,0,0,3,1,31,4,1,38,39,9,10,3,4,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,1,1,435,1,33,-104,134,Hartford,2023-07-24
2024,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,2024-07-24
