year,month,day,crime_disorder,crime_gun,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_violent,crime_property,crime_index,crime_disorder_day,crime_gun_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_gun_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_gun_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_gun_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2014,1,17,39,1,3,1,14,34,11,4,59,63,10,0,1,0,6,19,6,1,31,32,27,0,2,1,7,12,5,3,24,27,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,4,4,203,0,15,-289,-51,New Orleans
2015,1,17,32,1,7,2,11,28,19,9,58,67,13,1,1,1,6,13,7,2,26,28,18,0,6,0,4,14,10,6,28,34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,4,5,171,0,9,-288,-50,New Orleans
2016,1,17,41,0,5,1,7,24,18,6,49,55,18,0,2,1,2,11,6,3,19,22,21,0,3,0,5,12,9,3,26,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,4,4,153,0,9,-294,-56,New Orleans
2017,1,17,31,3,1,10,2,30,21,11,53,64,15,2,1,4,1,23,7,5,31,36,12,0,0,6,1,7,14,6,22,28,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,173,2,8,-292,-54,New Orleans
2018,1,17,34,1,3,2,4,15,8,5,27,32,14,1,1,1,1,10,2,2,13,15,19,0,2,1,3,4,3,3,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,4,125,0,10,-291,-53,New Orleans
2019,1,17,37,1,2,2,3,26,18,4,47,51,17,0,0,0,3,16,4,0,23,23,16,1,2,1,0,8,14,3,22,25,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,1,2,3,178,0,13,-290,-52,New Orleans
2020,1,17,36,0,1,2,6,23,21,3,50,53,19,0,0,1,4,13,9,1,26,27,15,0,1,1,2,10,11,2,23,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,122,0,4,-289,-51,New Orleans
2021,1,17,42,1,3,6,5,13,47,9,65,74,20,1,0,3,2,5,31,3,38,41,18,0,3,2,2,8,15,5,25,30,0,0,0,0,0,0,1,0,1,1,4,0,0,1,1,0,0,1,1,2,157,2,9,-294,-56,New Orleans
2022,1,17,51,1,5,2,5,20,30,7,55,62,20,0,2,2,3,12,17,4,32,36,27,0,3,0,2,6,10,3,18,21,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,2,2,0,4,4,157,2,12,-293,-55,New Orleans
2023,1,17,30,2,0,2,12,21,51,2,84,86,10,1,0,0,6,12,20,0,38,38,18,1,0,2,4,9,29,2,42,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,4,4,173,1,9,-292,-54,New Orleans
2024,1,17,36,4,0,2,1,25,25,2,51,53,18,2,0,2,1,15,8,2,24,26,14,1,0,0,0,7,13,0,20,20,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,2,4,0,6,6,134,1,13,-291,-53,New Orleans
2012,2,17,24,4,1,3,3,40,6,4,49,53,8,1,0,1,0,18,1,1,19,20,16,2,1,2,3,19,5,3,27,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,3,201,0,8,-261,-23,New Orleans
2013,2,17,21,0,2,5,4,22,16,7,42,49,7,0,1,1,1,11,6,2,18,20,12,0,0,4,2,10,9,4,21,25,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1,3,4,129,0,10,-259,-21,New Orleans
2014,2,17,36,0,0,5,16,33,18,5,67,72,21,0,0,3,9,18,6,3,33,36,14,0,0,2,6,12,12,2,30,32,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,0,0,3,3,174,1,9,-258,-20,New Orleans
2015,2,17,41,6,2,3,2,80,26,5,108,113,22,1,1,2,0,44,11,3,55,58,15,3,1,1,2,31,15,2,48,50,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,0,0,5,5,218,0,17,-257,-19,New Orleans
2016,2,17,37,1,3,5,7,26,9,8,42,50,19,0,1,2,5,16,3,3,24,27,17,1,1,3,2,8,6,4,16,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,2,3,146,0,5,-263,-25,New Orleans
2017,2,17,30,3,5,1,5,57,9,6,71,77,14,3,3,1,4,27,4,4,35,39,15,0,2,0,1,24,4,2,29,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,7,7,176,0,14,-261,-23,New Orleans
2018,2,17,50,3,3,3,3,33,19,6,55,61,23,2,0,1,2,17,6,1,25,26,23,1,3,2,1,15,13,5,29,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,174,0,8,-260,-22,New Orleans
2019,2,17,49,1,2,5,4,40,28,7,72,79,22,0,0,4,3,15,9,4,27,31,25,0,2,0,1,22,17,2,40,42,0,0,0,0,0,1,0,0,1,1,2,1,0,1,0,2,2,1,4,5,212,1,22,-259,-21,New Orleans
2020,2,17,46,1,2,2,9,19,14,4,42,46,20,0,2,1,3,9,6,3,18,21,25,1,0,1,5,10,8,1,23,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,141,0,5,-258,-20,New Orleans
2021,2,17,46,1,1,4,2,12,26,5,40,45,23,1,1,3,2,6,15,4,23,27,21,0,0,1,0,6,8,1,14,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,3,143,0,7,-263,-25,New Orleans
2022,2,17,39,0,2,9,4,28,16,11,48,59,26,0,1,4,3,20,5,5,28,33,12,0,1,5,1,8,11,6,20,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,3,-262,-24,New Orleans
2023,2,17,28,13,3,5,4,138,37,8,179,187,17,0,2,2,1,61,8,4,70,74,10,11,1,2,2,74,28,3,104,107,0,0,0,0,0,1,0,0,1,1,1,2,0,1,1,2,1,1,4,5,276,1,13,-261,-23,New Orleans
2024,2,17,50,1,1,2,6,26,13,3,45,48,25,1,0,0,3,14,5,0,22,22,25,0,1,2,3,10,6,3,19,22,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,3,3,143,1,5,-260,-22,New Orleans
2012,3,17,32,6,2,5,11,39,11,7,61,68,9,1,2,1,7,16,5,3,28,31,18,4,0,2,3,20,6,2,29,31,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,3,0,2,4,6,177,0,17,-232,6,New Orleans
2013,3,17,35,3,6,5,7,39,17,11,63,74,17,1,3,1,4,18,8,4,30,34,16,1,3,3,3,18,7,6,28,34,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,2,2,1,4,5,171,3,13,-231,7,New Orleans
2014,3,17,21,1,5,2,13,35,16,7,64,71,15,1,1,2,7,25,6,3,38,41,4,0,4,0,3,8,10,4,21,25,0,0,0,0,1,1,0,0,2,2,2,0,0,0,2,1,0,0,3,3,171,2,8,-230,8,New Orleans
2015,3,17,43,0,2,2,10,33,15,4,58,62,19,0,0,2,9,19,2,2,30,32,19,0,2,0,1,10,11,2,22,24,2,0,0,0,0,0,1,0,1,1,3,0,0,0,0,4,1,0,5,5,181,3,15,-229,9,New Orleans
2016,3,17,40,0,1,5,11,26,16,6,53,59,17,0,1,2,8,16,7,3,31,34,19,0,0,1,3,9,9,1,21,22,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,2,1,3,164,1,9,-234,4,New Orleans
2017,3,17,44,3,0,4,2,40,14,4,56,60,30,1,0,1,2,21,4,1,27,28,12,2,0,2,0,12,10,2,22,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,1,7,8,183,2,11,-233,5,New Orleans
2018,3,17,54,1,3,7,2,31,12,10,45,55,30,0,2,5,0,14,3,7,17,24,22,1,1,2,2,16,9,3,27,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,182,1,5,-232,6,New Orleans
2019,3,17,57,5,3,4,4,37,25,7,66,73,36,2,1,1,2,18,4,2,24,26,18,2,1,3,2,16,20,4,38,42,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,1,1,4,5,212,0,12,-231,7,New Orleans
2020,3,17,44,4,7,4,6,21,21,11,48,59,27,1,1,3,2,14,7,4,23,27,16,3,5,0,3,6,14,5,23,28,0,0,1,0,1,1,0,1,2,3,1,0,0,1,0,0,0,1,0,1,164,4,5,-229,9,New Orleans
2021,3,17,37,2,3,8,2,18,12,11,32,43,24,2,1,3,1,12,3,4,16,20,10,0,2,5,0,5,5,7,10,17,0,0,0,0,0,0,2,0,2,2,3,0,0,0,1,1,2,0,4,4,129,3,9,-235,3,New Orleans
2022,3,17,38,2,0,8,10,28,16,8,54,62,15,2,0,4,8,13,5,4,26,30,20,0,0,3,2,12,11,3,25,28,0,0,0,1,0,1,0,1,1,2,3,0,0,0,0,2,0,0,2,2,167,2,11,-234,4,New Orleans
2023,3,17,30,0,3,3,2,23,30,6,55,61,20,0,2,1,1,11,5,3,17,20,8,0,1,1,1,11,25,2,37,39,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,2,152,0,9,-233,5,New Orleans
2024,3,17,42,2,1,6,12,32,22,7,66,73,26,0,1,2,7,10,5,3,22,25,12,2,0,4,4,19,16,4,39,43,0,0,0,0,0,0,1,0,1,1,4,0,0,0,1,3,0,0,4,4,164,2,13,-231,7,New Orleans
2012,4,17,21,1,1,5,8,21,15,6,44,50,13,1,0,3,7,13,6,3,26,29,7,0,1,2,1,4,8,3,13,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,5,5,170,3,11,-201,37,New Orleans
2013,4,17,19,0,5,2,13,46,10,7,69,76,8,0,2,0,8,33,5,2,46,48,9,0,2,2,5,11,4,4,20,24,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,3,4,214,0,10,-200,38,New Orleans
2014,4,17,40,0,5,2,17,26,17,7,60,67,21,0,1,2,11,18,5,3,34,37,19,0,4,0,6,7,11,4,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,187,1,9,-199,39,New Orleans
2015,4,17,32,1,4,2,6,26,10,6,42,48,21,0,1,1,4,21,5,2,30,32,11,1,3,1,2,4,4,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,159,1,5,-198,40,New Orleans
2016,4,17,46,1,1,4,11,28,20,5,59,64,27,0,0,3,4,10,7,3,21,24,17,0,1,1,6,17,13,2,36,38,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,182,2,10,-203,35,New Orleans
2017,4,17,48,1,0,6,12,27,13,6,52,58,26,1,0,0,7,19,3,0,29,29,16,0,0,2,5,4,9,2,18,20,1,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,1,4,5,9,186,1,25,-202,36,New Orleans
2018,4,17,58,2,3,1,4,25,14,4,43,47,42,2,0,0,4,20,5,0,29,29,13,0,1,1,0,5,9,2,14,16,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,184,2,10,-201,37,New Orleans
2019,4,17,52,4,2,2,6,36,25,4,67,71,33,3,0,1,2,24,12,1,38,39,17,1,2,1,4,7,12,3,23,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,6,6,196,0,10,-200,38,New Orleans
2020,4,17,49,0,0,4,5,34,13,4,52,56,26,0,0,1,2,28,6,1,36,37,17,0,0,3,3,5,7,3,15,18,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,152,1,13,-198,40,New Orleans
2021,4,17,32,0,1,5,5,26,28,6,59,65,17,0,0,3,2,13,12,3,27,30,12,0,1,2,2,10,15,3,27,30,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,5,5,137,1,11,-204,34,New Orleans
2022,4,17,29,3,3,9,2,26,20,12,48,60,16,1,3,4,1,15,7,7,23,30,12,1,0,4,1,11,9,4,21,25,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,3,1,3,4,134,1,10,-203,35,New Orleans
2023,4,17,39,0,2,5,10,19,30,7,59,66,24,0,0,3,4,12,9,3,25,28,12,0,2,2,4,4,19,4,27,31,0,0,0,0,2,1,0,0,3,3,3,0,0,0,0,2,2,0,4,4,158,3,7,-202,36,New Orleans
2024,4,17,38,2,0,3,2,28,16,3,46,49,23,2,0,2,1,20,5,2,26,28,12,0,0,1,1,7,11,1,19,20,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,143,4,6,-200,38,New Orleans
2012,5,17,20,4,2,4,12,40,11,6,63,69,13,2,0,3,9,30,6,3,45,48,6,1,1,1,3,9,4,2,16,18,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,2,2,196,2,8,-171,67,New Orleans
2013,5,17,29,0,1,2,10,34,18,3,62,65,15,0,1,2,6,22,5,3,33,36,12,0,0,0,3,10,11,0,24,24,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,1,2,0,4,4,213,1,18,-170,68,New Orleans
2014,5,17,33,2,1,3,5,32,10,4,47,51,15,2,0,2,4,24,1,2,29,31,15,0,1,1,1,5,8,2,14,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,4,4,162,0,12,-169,69,New Orleans
2015,5,17,36,2,4,2,6,34,15,6,55,61,15,0,1,0,3,21,5,1,29,30,18,2,3,1,3,13,9,4,25,29,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,2,172,1,13,-168,70,New Orleans
2016,5,17,44,1,3,2,9,26,12,5,47,52,27,1,1,2,6,16,4,3,26,29,12,0,2,0,3,7,7,2,17,19,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,4,4,176,1,17,-173,65,New Orleans
2017,5,17,50,4,7,3,11,38,27,10,76,86,32,3,2,3,6,27,13,5,46,51,12,1,5,0,3,10,14,5,27,32,1,0,0,0,1,0,0,0,1,1,5,0,0,0,1,1,0,0,2,2,214,2,9,-172,66,New Orleans
2018,5,17,56,1,3,2,9,38,14,5,61,66,36,0,1,2,4,23,5,3,32,35,15,1,1,0,5,13,9,1,27,28,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,2,0,0,2,2,208,1,12,-171,67,New Orleans
2019,5,17,52,6,5,6,10,54,27,11,91,102,26,2,2,5,6,34,11,7,51,58,20,4,1,1,3,14,15,2,32,34,0,0,1,0,0,1,0,1,1,2,6,0,1,0,1,5,1,1,7,8,224,2,18,-170,68,New Orleans
2020,5,17,51,1,2,5,2,14,9,7,25,32,29,0,0,2,1,10,5,2,16,18,17,1,2,2,1,3,1,4,5,9,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,3,1,4,5,144,1,15,-168,70,New Orleans
2021,5,17,51,2,2,6,5,28,30,8,63,71,34,2,1,4,2,21,9,5,32,37,14,0,1,2,2,7,19,3,28,31,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,2,0,2,2,195,2,13,-174,64,New Orleans
2022,5,17,35,2,1,2,5,11,32,3,48,51,22,1,1,1,0,7,11,2,18,20,12,0,0,0,5,4,18,0,27,27,0,0,0,0,0,0,2,0,2,2,1,1,0,1,0,0,1,1,1,2,150,2,9,-173,65,New Orleans
2023,5,17,27,2,4,6,4,21,37,10,62,72,13,1,3,3,2,13,12,6,27,33,10,1,1,3,1,6,23,4,30,34,0,0,0,0,0,0,1,0,1,1,4,0,0,0,1,2,1,0,4,4,149,3,10,-172,66,New Orleans
2024,5,17,40,1,1,6,3,38,33,7,74,81,25,0,1,4,3,23,12,5,38,43,9,1,0,2,0,10,17,2,27,29,1,0,0,0,0,0,2,0,2,2,5,0,0,0,0,5,2,0,7,7,171,4,16,-170,68,New Orleans
2012,6,17,41,0,5,5,2,29,12,10,43,53,19,0,1,3,2,15,4,4,21,25,15,0,3,2,0,12,5,5,17,22,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,3,1,5,6,177,3,13,-140,98,New Orleans
2013,6,17,28,4,2,3,10,33,17,5,60,65,18,2,2,0,5,29,10,2,44,46,9,1,0,1,4,3,7,1,14,15,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,2,2,4,215,1,20,-139,99,New Orleans
2014,6,17,35,4,6,2,11,33,17,8,61,69,19,3,2,1,9,26,12,3,47,50,12,1,3,1,1,7,5,4,13,17,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,1,2,234,0,20,-138,100,New Orleans
2015,6,17,39,1,1,1,4,31,17,2,52,54,22,0,1,1,2,24,7,2,33,35,12,1,0,0,2,5,10,0,17,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,2,186,1,15,-137,101,New Orleans
2016,6,17,46,2,6,5,5,40,19,11,64,75,29,1,2,3,3,23,10,5,36,41,12,1,2,1,2,14,7,3,23,26,0,0,0,0,0,1,2,0,3,3,5,0,2,1,0,2,0,3,2,5,196,3,13,-142,96,New Orleans
2017,6,17,43,2,2,7,4,37,25,9,66,75,22,0,1,6,1,25,7,7,33,40,14,2,1,1,3,10,15,2,28,30,0,0,0,0,0,0,1,0,1,1,7,0,0,0,0,2,2,0,4,4,185,1,12,-141,97,New Orleans
2018,6,17,65,3,0,4,3,26,15,4,44,48,35,1,0,3,1,17,6,3,24,27,24,0,0,1,2,7,9,1,18,19,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,2,2,182,2,14,-140,98,New Orleans
2019,6,17,55,0,4,0,9,47,10,4,66,70,39,0,2,0,7,36,3,2,46,48,14,0,2,0,2,9,7,2,18,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,192,2,6,-139,99,New Orleans
2020,6,17,52,2,3,6,5,21,16,9,42,51,29,0,3,4,2,17,6,7,25,32,17,1,0,1,3,3,8,1,14,15,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,2,1,3,4,162,0,16,-137,101,New Orleans
2021,6,17,35,4,1,10,6,15,24,11,45,56,22,1,0,4,3,14,9,4,26,30,11,3,1,5,3,1,15,6,19,25,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,153,1,6,-143,95,New Orleans
2022,6,17,23,3,2,4,6,23,30,6,59,65,14,2,2,1,4,11,13,3,28,31,6,1,0,1,2,12,17,1,31,32,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,2,136,1,6,-142,96,New Orleans
2023,6,17,27,1,2,5,4,27,37,7,68,75,19,1,1,2,1,16,11,3,28,31,7,0,1,2,3,9,24,3,36,39,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,2,1,3,4,157,1,11,-141,97,New Orleans
2024,6,17,40,3,1,5,4,23,33,6,60,66,23,2,1,2,2,18,11,3,31,34,11,0,0,3,1,2,21,3,24,27,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,3,1,0,5,5,161,2,13,-139,99,New Orleans
2012,7,17,26,1,1,1,11,21,18,2,50,52,12,0,0,0,4,16,7,0,27,27,13,0,1,1,7,4,9,2,20,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,3,3,226,1,8,-110,128,New Orleans
2013,7,17,26,1,0,3,10,31,14,3,55,58,16,1,0,1,8,21,7,1,36,37,9,0,0,2,2,7,7,2,16,18,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,2,2,222,3,11,-109,129,New Orleans
2014,7,17,24,0,2,2,10,28,13,4,51,55,11,0,1,1,3,19,4,2,26,28,9,0,0,0,6,8,9,0,23,23,1,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,2,2,4,196,1,15,-108,130,New Orleans
2015,7,17,39,0,1,3,9,25,21,4,55,59,25,0,0,3,4,17,11,3,32,35,10,0,1,0,5,7,8,1,20,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,3,3,158,0,13,-107,131,New Orleans
2016,7,17,40,1,6,4,6,20,15,10,41,51,21,1,0,2,4,14,8,2,26,28,16,0,4,1,2,5,7,5,14,19,0,0,0,0,0,1,0,0,1,1,3,0,2,1,0,0,0,3,0,3,143,1,13,-112,126,New Orleans
2017,7,17,42,2,1,5,7,38,17,6,62,68,26,2,0,2,6,27,7,2,40,42,12,0,0,3,1,7,9,3,17,20,0,0,0,0,0,1,0,0,1,1,4,0,1,0,0,3,1,1,4,5,198,1,14,-111,127,New Orleans
2018,7,17,49,1,2,3,6,27,32,5,65,70,32,0,1,3,5,19,11,4,35,39,12,1,1,0,0,7,18,1,25,26,0,0,0,0,0,0,1,0,1,1,5,0,0,0,1,1,2,0,4,4,202,1,12,-110,128,New Orleans
2019,7,17,51,2,3,3,5,30,29,6,64,70,27,2,0,2,4,23,12,2,39,41,19,0,3,0,1,6,17,3,24,27,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,1,1,2,188,0,14,-109,129,New Orleans
2020,7,17,36,1,2,3,8,18,19,5,45,50,25,0,2,1,4,15,7,3,26,29,9,1,0,2,4,3,11,2,18,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,145,0,4,-107,131,New Orleans
2021,7,17,41,7,3,2,4,25,29,5,58,63,15,4,1,2,4,10,3,3,17,20,18,3,2,0,0,14,25,2,39,41,1,0,0,0,0,1,1,0,2,2,7,0,0,0,0,0,0,0,0,0,166,3,15,-113,125,New Orleans
2022,7,17,36,3,7,6,9,24,31,13,64,77,21,1,4,3,3,14,12,7,29,36,14,2,2,2,6,9,18,4,33,37,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,2,1,3,167,1,6,-112,126,New Orleans
2023,7,17,30,3,1,7,6,17,26,8,49,57,21,3,1,5,3,11,10,6,24,30,7,0,0,1,3,6,15,1,24,25,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,129,4,3,-111,127,New Orleans
2024,7,17,38,0,2,1,1,18,12,3,31,34,20,0,1,1,0,11,5,2,16,18,13,0,1,0,1,4,7,1,12,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,3,134,0,8,-109,129,New Orleans
2012,8,17,29,1,3,1,14,33,11,4,58,62,15,1,1,0,7,25,4,1,36,37,12,0,2,0,7,5,6,2,18,20,0,0,0,0,0,1,0,0,1,1,2,0,0,1,0,2,1,1,3,4,188,1,13,-79,159,New Orleans
2013,8,17,39,0,4,6,6,44,22,10,72,82,21,0,0,4,4,26,11,4,41,45,18,0,2,2,1,18,11,4,30,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,3,193,0,7,-78,160,New Orleans
2014,8,17,29,3,3,5,7,29,9,8,45,53,14,2,2,4,4,18,4,6,26,32,13,0,1,1,1,10,5,2,16,18,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,3,3,129,2,9,-77,161,New Orleans
2015,8,17,28,0,9,3,10,27,17,12,54,66,19,0,3,2,7,19,8,5,34,39,8,0,5,0,3,7,9,5,19,24,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,3,162,0,7,-76,162,New Orleans
2016,8,17,36,0,0,3,10,28,10,3,48,51,23,0,0,1,7,18,1,1,26,27,11,0,0,1,1,7,9,1,17,18,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3,0,1,5,6,153,0,12,-81,157,New Orleans
2017,8,17,31,3,1,4,11,38,10,5,59,64,18,1,0,2,9,26,8,2,43,45,10,2,1,2,1,12,1,3,14,17,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,1,1,183,2,10,-80,158,New Orleans
2018,8,17,44,1,1,4,7,44,17,5,68,73,32,0,1,2,4,26,7,3,37,40,10,1,0,2,3,16,7,2,26,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,5,5,192,0,13,-79,159,New Orleans
2019,8,17,49,1,4,3,0,32,21,7,53,60,31,1,2,1,0,13,11,3,24,27,14,0,2,2,0,17,7,4,24,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,0,5,5,181,1,14,-78,160,New Orleans
2020,8,17,51,1,0,6,9,26,16,6,51,57,38,1,0,4,5,22,8,4,35,39,10,0,0,2,3,2,5,2,10,12,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,2,2,0,5,5,174,1,11,-76,162,New Orleans
2021,8,17,39,2,2,10,4,32,12,12,48,60,25,2,1,4,2,18,5,5,25,30,11,0,0,4,1,12,6,4,19,23,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,1,3,4,7,142,0,11,-82,156,New Orleans
2022,8,17,35,4,1,4,5,17,17,5,39,44,20,2,0,2,4,14,6,2,24,26,10,1,1,1,1,2,11,2,14,16,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,1,1,2,134,0,10,-81,157,New Orleans
2023,8,17,35,0,0,6,1,17,12,6,30,36,20,0,0,2,1,11,7,2,19,21,10,0,0,4,0,6,3,4,9,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,2,133,1,15,-80,158,New Orleans
2024,8,17,44,0,0,5,2,31,12,5,45,50,20,0,0,2,1,15,5,2,21,23,19,0,0,3,1,16,7,3,24,27,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,149,1,8,-78,160,New Orleans
2012,9,17,21,1,1,3,10,25,12,4,47,51,14,1,0,1,2,18,4,1,24,25,6,0,1,2,7,4,6,3,17,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,3,1,0,5,5,157,2,11,-48,190,New Orleans
2013,9,17,21,2,6,2,10,34,11,8,55,63,11,2,1,1,7,26,5,2,38,40,10,0,4,1,3,7,5,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,162,0,11,-47,191,New Orleans
2014,9,17,30,2,0,1,12,32,9,1,53,54,22,1,0,1,8,27,4,1,39,40,7,1,0,0,2,5,5,0,12,12,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,175,2,4,-46,192,New Orleans
2015,9,17,32,1,3,4,9,30,10,7,49,56,16,0,0,4,8,16,6,4,30,34,15,1,3,0,1,13,3,3,17,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,168,1,4,-45,193,New Orleans
2016,9,17,51,3,2,6,2,27,12,8,41,49,27,2,1,3,2,16,3,4,21,25,22,1,0,3,0,8,8,3,16,19,0,0,1,0,0,1,1,1,2,3,2,0,0,0,0,2,0,0,2,2,165,3,10,-50,188,New Orleans
2017,9,17,44,5,3,5,5,34,29,8,68,76,24,0,0,2,3,17,15,2,35,37,16,4,2,3,2,14,13,5,29,34,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,3,1,1,4,5,201,0,15,-49,189,New Orleans
