year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2016,10,16,86,5,11,14,56,7,0,16,77,93,38,1,4,8,28,3,0,5,39,44,38,2,5,6,23,3,0,7,32,39,2,0,0,0,0,0,0,0,0,0,8,2,2,0,5,1,0,4,6,10,282,5,24,-21,217,Austin
2017,10,16,66,4,4,14,50,7,2,8,71,79,28,1,1,7,33,3,0,2,43,45,33,2,2,4,12,3,2,4,19,23,0,0,0,0,0,0,0,0,0,0,5,1,1,3,5,1,0,2,9,11,259,0,25,-20,218,Austin
2018,10,16,71,3,2,10,99,4,0,5,113,118,38,0,1,6,46,1,0,1,53,54,26,3,1,2,36,1,0,4,39,43,0,0,0,1,2,0,0,0,3,3,7,0,0,1,15,2,0,0,18,18,277,3,35,-19,219,Austin
2019,10,16,61,4,4,20,74,10,6,8,104,112,30,3,0,14,50,6,4,3,70,73,20,1,4,6,21,2,2,5,29,34,2,0,0,0,0,0,0,0,0,0,9,0,0,0,3,2,0,0,5,5,281,3,22,-18,220,Austin
2020,10,16,66,0,2,17,70,12,1,2,99,101,29,0,1,9,34,7,0,1,50,51,28,0,1,8,30,4,1,1,42,43,1,0,0,0,0,0,0,0,0,0,8,0,0,0,6,1,0,0,7,7,242,1,18,-16,222,Austin
2021,10,16,58,4,6,10,72,16,3,10,98,108,24,1,2,6,32,6,2,3,44,47,29,3,4,4,36,9,0,7,49,56,0,0,0,0,1,0,0,0,1,1,5,0,0,0,3,1,1,0,4,4,255,1,16,-22,216,Austin
2022,10,16,59,4,11,25,95,10,4,15,130,145,27,3,1,11,51,6,0,4,68,72,30,0,8,12,36,4,4,8,52,60,0,0,0,1,0,0,0,0,1,1,2,1,2,1,8,0,0,3,9,12,285,2,21,-21,217,Austin
2023,10,16,47,4,7,10,51,25,4,11,86,97,20,2,1,1,24,16,3,3,41,44,20,2,4,7,24,5,1,6,36,42,1,0,1,0,1,2,0,1,3,4,6,0,1,2,2,2,0,1,6,7,234,5,23,-20,218,Austin
2024,10,16,50,3,4,12,49,14,4,7,75,82,14,1,2,5,30,7,1,3,42,45,27,2,2,5,14,5,2,4,24,28,2,0,0,0,0,0,0,0,0,0,7,0,0,2,5,2,1,0,9,9,228,3,24,-18,220,Austin
2012,11,16,84,4,4,27,95,1,1,8,123,131,36,0,3,14,42,0,0,3,56,59,39,3,1,9,49,1,1,4,59,63,1,0,0,1,0,0,0,0,1,1,8,1,0,3,4,0,0,1,7,8,329,2,26,12,250,Austin
2013,11,16,111,3,6,12,89,2,1,9,103,112,38,1,3,7,39,0,0,4,46,50,64,2,3,5,38,2,1,5,45,50,1,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,12,12,342,1,26,13,251,Austin
2014,11,16,88,3,8,20,78,8,1,11,106,117,36,0,0,14,36,2,0,0,52,52,46,1,8,4,36,5,1,9,45,54,1,0,0,0,2,0,0,0,2,2,5,2,0,2,4,1,0,2,7,9,285,3,19,14,252,Austin
2015,11,16,63,5,6,15,75,7,2,11,97,108,22,1,0,9,41,4,0,1,54,55,34,2,6,6,31,1,2,8,38,46,2,0,0,0,0,1,0,0,1,1,5,2,0,0,3,1,0,2,4,6,266,4,15,15,253,Austin
2016,11,16,65,4,2,12,75,6,0,6,93,99,26,1,0,2,38,2,0,1,42,43,37,3,2,9,29,4,0,5,42,47,0,0,0,0,1,0,0,0,1,1,2,0,0,1,7,0,0,0,8,8,286,3,15,10,248,Austin
2017,11,16,69,0,5,11,60,5,2,5,76,81,18,0,2,5,25,2,1,2,32,34,48,0,3,6,31,3,1,3,40,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,4,239,0,16,11,249,Austin
2018,11,16,63,5,4,15,86,6,1,9,107,116,15,3,1,9,43,3,0,4,55,59,40,2,2,3,39,3,1,4,45,49,0,0,0,1,1,0,0,0,2,2,8,0,1,2,3,0,0,1,5,6,278,3,23,12,250,Austin
2019,11,16,68,3,4,10,90,13,2,7,113,120,29,1,1,6,37,5,1,2,48,50,32,1,3,4,44,7,1,4,55,59,1,0,0,0,0,0,0,0,0,0,6,1,0,0,9,1,0,1,10,11,280,2,22,13,251,Austin
2020,11,16,64,4,4,15,85,11,3,8,111,119,30,0,0,7,43,5,0,0,55,55,26,3,4,7,36,5,3,7,48,55,0,0,0,0,1,1,0,0,2,2,8,1,0,1,5,0,0,1,6,7,293,2,20,15,253,Austin
2021,11,16,45,2,7,13,74,8,1,9,95,104,14,1,4,5,41,2,0,5,48,53,27,1,3,7,29,5,1,4,41,45,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,1,0,0,6,6,220,1,13,9,247,Austin
2022,11,16,39,1,6,7,58,7,2,7,72,79,14,0,0,3,29,4,0,0,36,36,21,1,5,4,24,1,2,6,29,35,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,2,0,1,7,8,198,0,19,10,248,Austin
2023,11,16,42,3,4,8,56,23,2,7,87,94,9,1,0,3,26,11,1,1,40,41,27,0,3,4,26,9,1,3,39,42,1,0,1,0,0,1,0,1,1,2,5,2,0,1,4,2,0,2,7,9,212,3,22,11,249,Austin
2024,11,16,55,2,8,7,68,9,3,10,84,94,18,1,2,2,22,3,0,3,27,30,34,1,4,5,43,4,3,5,52,57,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,2,0,2,5,7,248,0,16,13,251,Austin
2012,12,16,98,3,5,10,82,4,0,8,96,104,32,1,1,3,28,1,0,2,32,34,61,2,3,6,48,3,0,5,57,62,1,0,0,0,1,0,0,0,1,1,4,0,1,1,5,0,0,1,6,7,319,4,21,42,280,Austin
2013,12,16,75,3,2,20,101,6,1,5,127,132,29,0,2,9,46,2,0,2,57,59,36,3,0,10,41,3,1,3,54,57,4,0,0,1,3,1,0,0,5,5,6,0,0,0,11,0,0,0,11,11,323,12,19,43,281,Austin
2014,12,16,86,2,4,19,82,5,0,6,106,112,38,1,0,11,38,1,0,1,50,51,42,1,4,7,39,3,0,5,49,54,0,0,0,0,1,1,0,0,2,2,6,0,0,1,4,0,0,0,5,5,301,2,15,44,282,Austin
2015,12,16,82,6,4,26,69,4,2,10,99,109,28,2,1,17,37,1,2,3,55,58,49,4,2,9,26,2,0,6,37,43,0,0,0,0,0,0,0,0,0,0,5,0,1,0,6,1,0,1,7,8,303,0,23,45,283,Austin
2016,12,16,92,5,6,18,82,8,1,11,108,119,27,0,1,10,39,4,1,1,53,54,55,3,4,5,41,4,0,7,50,57,1,0,0,1,0,0,0,0,1,1,9,2,1,2,2,0,0,3,4,7,339,2,28,40,278,Austin
2017,12,16,56,3,8,8,60,6,2,11,74,85,25,2,3,4,27,3,0,5,34,39,29,1,4,4,29,3,2,5,36,41,0,0,0,0,1,0,0,0,1,1,2,0,1,0,3,0,0,1,3,4,232,2,8,41,279,Austin
2018,12,16,75,5,7,14,85,4,2,12,103,115,28,0,2,7,46,0,2,2,53,55,40,5,3,7,30,4,0,8,41,49,0,0,1,0,0,0,0,1,0,1,7,0,1,0,9,0,0,1,9,10,273,1,23,42,280,Austin
2019,12,16,71,7,2,12,70,11,1,9,93,102,31,2,1,6,28,2,1,3,36,39,35,3,1,5,36,9,0,4,50,54,0,0,0,1,2,0,0,0,3,3,5,2,0,0,4,0,0,2,4,6,259,4,21,43,281,Austin
2020,12,16,58,2,5,16,75,6,1,7,97,104,18,0,3,6,34,2,1,3,42,45,35,2,2,7,34,3,0,4,44,48,1,0,0,0,4,0,0,0,4,4,4,0,0,3,3,1,0,0,7,7,257,6,18,45,283,Austin
2021,12,16,55,3,3,10,65,23,5,6,98,104,20,2,2,5,29,11,2,4,45,49,33,1,1,4,27,7,2,2,38,40,0,0,0,0,1,0,0,0,1,1,2,0,0,1,8,5,1,0,14,14,252,2,20,39,277,Austin
2022,12,16,39,2,10,13,79,8,5,12,100,112,15,1,5,7,30,5,1,6,42,48,21,1,4,6,36,3,4,5,45,50,0,0,0,0,1,0,0,0,1,1,3,0,1,0,12,0,0,1,12,13,234,1,20,40,278,Austin
2023,12,16,38,2,6,8,63,24,6,8,95,103,15,0,1,2,22,13,1,1,37,38,22,2,5,6,38,10,5,7,54,61,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,3,3,238,1,12,41,279,Austin
2024,12,16,47,3,4,12,57,14,1,7,83,90,15,0,3,6,26,10,0,3,42,45,25,3,0,6,24,2,1,3,32,35,0,0,0,0,1,1,0,0,2,2,7,0,1,0,6,1,0,1,7,8,237,4,24,43,281,Austin
2012,1,17,92,1,4,25,98,5,1,5,128,133,41,0,0,15,50,1,1,0,66,66,38,1,4,9,33,3,0,5,45,50,1,0,0,0,1,0,0,0,1,1,12,0,0,1,14,1,0,0,16,16,356,4,34,-292,-54,Austin
2013,1,17,85,0,2,25,100,13,2,2,138,140,33,0,0,14,46,6,1,0,66,66,45,0,2,8,40,7,1,2,55,57,2,0,0,0,1,0,0,0,1,1,5,0,0,3,13,0,0,0,16,16,336,3,27,-290,-52,Austin
2014,1,17,83,5,4,21,87,6,4,9,114,123,33,1,2,15,40,1,4,3,56,59,46,2,2,5,40,5,0,4,50,54,0,0,0,0,0,0,0,0,0,0,4,2,0,1,7,0,0,2,8,10,331,0,25,-289,-51,Austin
2015,1,17,82,4,2,16,56,5,2,6,77,83,29,1,0,6,30,3,0,1,39,40,49,3,2,9,19,2,2,5,30,35,0,0,0,0,0,0,0,0,0,0,4,0,0,1,7,0,0,0,8,8,267,0,19,-288,-50,Austin
2016,1,17,82,6,7,11,76,8,2,13,95,108,33,2,1,5,42,4,0,3,51,54,42,3,5,5,29,3,2,8,37,45,0,0,1,0,0,0,0,1,0,1,7,1,0,1,5,1,0,1,7,8,285,1,21,-294,-56,Austin
2017,1,17,60,0,1,16,78,8,2,1,102,103,21,0,0,6,34,0,1,0,40,40,32,0,1,7,31,6,1,1,44,45,1,0,0,1,2,1,0,0,4,4,6,0,0,2,11,1,0,0,14,14,268,5,23,-292,-54,Austin
2018,1,17,52,1,5,7,75,10,1,6,92,98,28,0,1,6,37,8,1,1,51,52,21,1,3,0,24,2,0,4,26,30,0,0,0,0,0,0,0,0,0,0,3,0,1,1,14,0,0,1,15,16,235,1,24,-291,-53,Austin
2019,1,17,73,0,4,9,68,2,2,4,79,83,28,0,2,2,36,1,1,2,39,41,37,0,2,7,27,1,1,2,35,37,1,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,5,5,259,2,23,-290,-52,Austin
2020,1,17,64,4,4,15,82,10,1,8,107,115,27,1,2,7,40,3,0,3,50,53,31,3,1,8,36,7,1,4,51,55,0,0,0,0,2,0,0,0,2,2,6,0,1,0,4,0,0,1,4,5,287,2,29,-289,-51,Austin
2021,1,17,74,4,2,7,49,19,4,6,75,81,33,1,2,4,22,8,1,3,34,37,34,2,0,2,27,7,3,2,36,38,2,0,0,0,0,0,0,0,0,0,5,1,0,1,0,4,0,1,5,6,238,2,14,-294,-56,Austin
2022,1,17,70,3,8,12,71,19,4,11,102,113,33,1,2,4,33,9,0,3,46,49,34,2,5,8,31,9,3,7,48,55,0,0,0,0,0,0,1,0,0,0,3,0,1,0,7,1,0,1,8,9,261,2,19,-293,-55,Austin
2023,1,17,49,6,7,19,60,16,5,13,95,108,22,0,1,6,24,11,1,1,41,42,24,4,5,11,24,4,3,9,39,48,1,0,0,0,0,0,0,0,0,0,2,2,1,2,12,1,1,3,15,18,237,2,25,-292,-54,Austin
2024,1,17,36,2,6,14,62,20,3,8,96,104,15,2,2,3,26,8,3,4,37,41,14,0,4,11,29,9,0,4,49,53,1,0,0,0,0,1,0,0,1,1,6,0,0,0,7,2,0,0,9,9,222,3,21,-291,-53,Austin
2012,2,17,81,3,3,19,73,5,2,6,97,103,31,2,1,11,33,4,1,3,48,51,47,0,1,5,32,1,1,1,38,39,0,0,0,0,1,0,0,0,1,1,3,1,1,3,7,0,0,2,10,12,306,1,19,-261,-23,Austin
2013,2,17,112,4,4,6,73,4,1,8,83,91,35,0,2,2,31,1,0,2,34,36,70,4,2,4,37,3,1,6,44,50,1,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,5,5,316,1,20,-259,-21,Austin
2014,2,17,90,2,5,15,82,5,1,7,102,109,48,1,2,6,41,3,1,3,50,53,35,1,2,9,37,2,0,3,48,51,0,0,0,0,0,0,0,0,0,0,7,0,1,0,4,0,0,1,4,5,291,0,15,-258,-20,Austin
2015,2,17,80,1,6,18,69,7,1,7,94,101,31,0,1,7,38,4,0,1,49,50,41,1,4,11,23,3,1,5,37,42,1,0,0,0,1,0,0,0,1,1,7,0,1,0,7,0,0,1,7,8,297,2,24,-257,-19,Austin
2016,2,17,72,0,6,16,50,3,2,6,69,75,35,0,2,10,33,2,0,2,45,47,27,0,2,3,14,1,1,2,18,20,0,0,0,3,0,0,1,0,3,3,10,0,2,0,3,0,0,2,3,5,272,5,24,-263,-25,Austin
2017,2,17,74,5,4,18,74,5,4,9,97,106,31,3,1,12,43,1,0,4,56,60,37,1,3,4,25,4,4,4,33,37,0,0,0,2,2,0,0,0,4,4,6,1,0,0,4,0,0,1,4,5,303,6,18,-261,-23,Austin
2018,2,17,102,1,4,9,68,6,3,5,83,88,41,0,2,3,35,2,0,2,40,42,57,1,2,6,25,4,3,3,35,38,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,8,8,281,0,19,-260,-22,Austin
2019,2,17,88,5,2,8,77,6,2,7,91,98,44,0,1,2,39,2,2,1,43,44,38,4,1,6,32,3,0,5,41,46,1,0,0,0,0,0,0,0,0,0,5,1,0,0,6,1,0,1,7,8,284,1,21,-259,-21,Austin
2020,2,17,100,4,5,10,71,6,1,9,87,96,51,1,4,4,37,2,1,5,43,48,43,3,1,5,29,3,0,4,37,41,1,0,0,0,1,0,0,0,1,1,5,0,0,1,4,1,0,0,6,6,305,2,21,-258,-20,Austin
2021,2,17,44,1,6,17,28,4,1,7,49,56,19,1,3,8,15,2,0,4,25,29,18,0,3,8,12,2,1,3,22,25,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,2,2,152,0,12,-263,-25,Austin
2022,2,17,46,3,7,10,63,14,2,10,87,97,23,0,2,7,45,9,2,2,61,63,21,1,4,3,13,5,0,5,21,26,0,0,0,0,1,0,0,0,1,1,2,2,1,0,4,0,0,3,4,7,244,2,13,-262,-24,Austin
2023,2,17,50,3,4,8,75,13,2,7,96,103,25,1,0,3,41,6,1,1,50,51,21,2,3,5,28,7,1,5,40,45,0,0,0,0,0,0,0,0,0,0,4,0,1,0,6,0,0,1,6,7,240,0,16,-261,-23,Austin
2024,2,17,40,1,6,16,51,21,2,7,88,95,15,1,2,7,26,15,1,3,48,51,22,0,4,7,22,4,1,4,33,37,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,2,0,0,7,7,203,1,16,-260,-22,Austin
2012,3,17,109,5,9,9,104,19,0,14,132,146,33,1,3,4,56,6,0,4,66,70,68,3,6,4,39,10,0,9,53,62,1,0,0,0,0,0,0,0,0,0,7,1,0,1,9,3,0,1,13,14,410,1,28,-232,6,Austin
2013,3,17,110,3,3,12,111,10,2,6,133,139,49,2,0,6,47,4,0,2,57,59,51,1,3,6,59,5,0,4,70,74,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,1,2,0,6,6,378,1,22,-231,7,Austin
2014,3,17,77,1,4,15,69,6,4,5,90,95,41,1,3,9,45,4,4,4,58,62,29,0,1,5,20,2,0,1,27,28,1,0,0,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,5,5,274,2,15,-230,8,Austin
2015,3,17,83,5,4,18,97,5,0,9,120,129,39,3,2,11,53,3,0,5,67,72,31,2,2,7,32,2,0,4,41,45,2,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,12,12,343,4,29,-229,9,Austin
2016,3,17,68,2,4,17,81,9,1,6,107,113,24,0,2,9,49,5,0,2,63,65,37,2,2,7,26,4,1,4,37,41,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,7,7,303,1,23,-234,4,Austin
2017,3,17,99,2,4,12,93,4,5,6,109,115,36,1,0,8,40,1,3,1,49,50,49,1,4,1,45,3,2,5,49,54,0,0,0,1,0,0,0,0,1,1,14,0,0,2,8,0,0,0,10,10,337,2,32,-233,5,Austin
2018,3,17,97,5,6,13,109,11,4,11,133,144,44,2,2,4,56,6,1,4,66,70,40,3,4,8,47,4,3,7,59,66,1,0,0,0,0,0,0,0,0,0,12,0,0,1,6,1,0,0,8,8,358,2,26,-232,6,Austin
2019,3,17,78,6,4,13,100,6,2,10,119,129,37,2,1,5,54,3,1,3,62,65,34,3,3,6,36,2,1,6,44,50,0,0,0,0,0,0,0,0,0,0,7,1,0,2,10,1,0,1,13,14,311,0,33,-231,7,Austin
2020,3,17,89,3,3,9,56,10,0,6,75,81,42,0,1,4,37,6,0,1,47,48,37,3,2,2,13,3,0,5,18,23,1,0,0,0,0,0,0,0,0,0,9,0,0,3,6,1,0,0,10,10,259,1,25,-229,9,Austin
2021,3,17,55,0,7,13,73,9,4,7,95,102,29,0,3,8,50,7,1,3,65,68,21,0,4,4,19,1,2,4,24,28,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,1,1,0,6,6,277,1,20,-235,3,Austin
2022,3,17,82,0,9,9,63,20,9,9,92,101,32,0,3,1,34,14,4,3,49,52,39,0,5,6,27,4,3,5,37,42,1,0,0,0,0,0,0,0,0,0,10,0,1,2,2,2,2,1,6,7,285,2,25,-234,4,Austin
2023,3,17,57,3,6,11,59,21,10,9,91,100,27,1,3,5,34,9,0,4,48,52,28,2,3,6,24,8,9,5,38,43,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,3,1,0,4,4,263,1,12,-233,5,Austin
2024,3,17,51,3,13,21,53,19,8,16,93,109,23,1,3,12,29,13,2,4,54,58,23,1,9,6,19,5,6,10,30,40,0,0,0,1,0,1,0,0,2,2,5,1,1,2,5,0,0,2,7,9,239,4,15,-231,7,Austin
2012,4,17,93,3,6,20,110,4,0,9,134,143,48,1,4,13,67,2,0,5,82,87,31,2,1,5,27,2,0,3,34,37,0,0,0,0,1,0,0,0,1,1,14,0,1,2,15,0,0,1,17,18,354,2,37,-201,37,Austin
2013,4,17,92,2,5,17,83,2,2,7,102,109,48,1,3,10,56,1,0,4,67,71,37,1,1,4,20,1,2,2,25,27,1,0,0,0,1,0,0,0,1,1,6,0,1,3,6,0,0,1,9,10,338,3,28,-200,38,Austin
2014,4,17,84,2,1,18,83,6,0,3,107,110,40,1,1,11,54,1,0,2,66,68,29,1,0,7,17,4,0,1,28,29,5,0,0,0,0,0,0,0,0,0,10,0,0,0,12,1,0,0,13,13,319,6,31,-199,39,Austin
2015,4,17,83,1,2,17,88,12,3,3,117,120,41,1,0,12,61,7,1,1,80,81,32,0,2,4,19,3,2,2,26,28,0,0,0,0,0,1,0,0,1,1,10,0,0,1,8,1,0,0,10,10,334,3,25,-198,40,Austin
2016,4,17,67,5,8,8,67,3,1,13,78,91,31,0,3,4,41,2,1,3,47,50,32,5,5,4,19,1,0,10,24,34,0,0,0,0,1,0,0,0,1,1,4,0,0,0,6,0,0,0,6,6,247,1,16,-203,35,Austin
2017,4,17,97,1,10,12,92,7,2,11,111,122,54,1,6,6,63,3,1,7,72,79,35,0,4,5,19,4,1,4,28,32,0,0,0,0,2,0,0,0,2,2,8,0,0,1,8,0,0,0,9,9,343,3,25,-202,36,Austin
2018,4,17,82,3,5,15,82,11,1,8,108,116,41,1,1,10,62,4,0,2,76,78,28,1,2,4,12,4,1,3,20,23,1,0,1,0,1,0,0,1,1,2,12,1,1,1,7,3,0,2,11,13,287,3,34,-201,37,Austin
2019,4,17,52,2,5,6,54,4,2,7,64,71,30,0,4,4,29,2,1,4,35,39,17,2,0,1,21,2,1,2,24,26,0,0,0,0,0,0,0,0,0,0,5,0,1,1,4,0,0,1,5,6,229,0,13,-200,38,Austin
2020,4,17,71,1,5,16,85,10,2,6,111,117,48,1,2,9,56,6,1,3,71,74,16,0,3,5,23,1,1,3,29,32,0,0,0,1,1,1,0,0,3,3,7,0,0,1,5,2,0,0,8,8,291,3,19,-198,40,Austin
2021,4,17,51,2,5,12,73,9,3,7,94,101,31,1,3,8,39,6,1,4,53,57,15,1,2,3,20,2,2,3,25,28,1,0,0,0,1,0,0,0,1,1,4,0,0,1,13,1,0,0,15,15,241,3,24,-204,34,Austin
2022,4,17,69,3,13,13,48,16,5,16,77,93,26,1,8,6,30,9,1,9,45,54,33,2,1,5,14,5,4,3,24,27,0,0,0,0,0,0,0,0,0,0,10,0,4,2,4,2,0,4,8,12,250,0,30,-203,35,Austin
2023,4,17,50,4,7,14,43,15,2,11,72,83,24,3,0,7,20,8,1,3,35,38,20,0,4,7,20,5,0,4,32,36,0,0,1,0,0,0,0,1,0,1,6,1,2,0,3,2,1,3,5,8,234,2,23,-202,36,Austin
2024,4,17,51,3,2,9,50,12,4,5,71,76,28,1,2,5,35,8,4,3,48,51,17,0,0,3,12,3,0,0,18,18,3,0,0,0,0,0,0,0,0,0,3,2,0,1,3,1,0,2,5,7,215,3,17,-200,38,Austin
2012,5,17,100,5,6,19,92,5,4,11,116,127,58,2,2,10,50,3,3,4,63,67,27,2,4,4,33,2,0,6,39,45,0,0,0,0,2,0,1,0,2,2,15,1,0,5,7,0,0,1,12,13,377,4,35,-171,67,Austin
2013,5,17,106,4,2,16,115,7,2,6,138,144,61,0,1,9,79,2,1,1,90,91,35,3,1,7,31,4,1,4,42,46,0,0,0,0,0,0,0,0,0,0,10,1,0,0,5,1,0,1,6,7,409,0,26,-170,68,Austin
2014,5,17,93,0,1,15,92,4,1,1,111,112,47,0,1,10,56,3,0,1,69,70,39,0,0,5,28,1,1,0,34,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,8,8,305,0,22,-169,69,Austin
2015,5,17,77,6,3,12,85,4,1,9,101,110,32,2,0,7,52,2,0,2,61,63,40,4,3,3,29,1,1,7,33,40,0,0,0,0,0,1,0,0,1,1,5,0,0,2,4,0,0,0,6,6,299,3,20,-168,70,Austin
2016,5,17,75,4,4,13,81,7,0,8,101,109,44,3,2,10,48,2,0,5,60,65,22,0,1,2,27,4,0,1,33,34,1,0,0,0,1,0,0,0,1,1,8,1,1,1,5,1,0,2,7,9,301,2,29,-173,65,Austin
2017,5,17,66,1,6,16,75,5,3,7,96,103,29,1,1,9,49,1,1,2,59,61,25,0,4,5,16,3,1,4,24,28,1,0,0,2,0,0,0,0,2,2,11,0,1,0,10,1,1,1,11,12,280,3,32,-172,66,Austin
2018,5,17,66,6,7,10,60,3,1,13,73,86,46,4,6,6,40,2,1,10,48,58,16,2,1,3,16,0,0,3,19,22,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,1,0,0,6,6,249,1,14,-171,67,Austin
2019,5,17,84,2,12,9,80,7,0,14,96,110,43,1,6,6,51,4,0,7,61,68,31,1,4,3,22,3,0,5,28,33,1,0,0,0,0,0,0,0,0,0,9,0,2,0,7,0,0,2,7,9,310,1,27,-170,68,Austin
2020,5,17,80,8,11,12,64,5,2,19,81,100,38,2,7,8,41,4,0,9,53,62,33,4,4,3,23,0,2,8,26,34,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1,0,2,2,4,280,0,24,-168,70,Austin
2021,5,17,60,3,9,10,64,15,1,12,89,101,41,2,5,8,41,12,1,7,61,68,19,1,4,2,18,2,0,5,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6,6,240,2,11,-174,64,Austin
2022,5,17,45,1,3,8,55,6,4,4,69,73,21,0,3,3,40,6,0,3,49,52,20,0,0,3,12,0,3,0,15,15,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,0,1,1,5,6,201,1,15,-173,65,Austin
2023,5,17,46,2,7,8,55,21,3,9,84,93,25,2,3,1,40,13,2,5,54,59,14,0,4,5,13,6,1,4,24,28,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,2,0,0,6,6,240,0,18,-172,66,Austin
2024,5,17,56,1,8,13,74,16,3,9,103,112,30,0,6,9,49,9,1,6,67,73,18,1,2,4,22,5,0,3,31,34,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,2,2,0,5,5,273,1,21,-170,68,Austin
2012,6,17,98,5,7,14,101,8,2,12,123,135,43,0,1,7,57,5,1,1,69,70,47,5,5,5,37,2,0,10,44,54,0,0,0,0,0,0,0,0,0,0,8,0,1,2,7,1,1,1,10,11,361,1,26,-140,98,Austin
2013,6,17,83,4,2,17,80,4,3,6,101,107,51,2,1,11,59,1,1,3,71,74,24,2,1,5,10,3,2,3,18,21,1,0,0,0,0,0,0,0,0,0,7,0,0,1,11,0,0,0,12,12,295,1,27,-139,99,Austin
2014,6,17,86,1,5,16,92,3,4,6,111,117,58,0,3,15,74,1,3,3,90,93,21,1,2,0,14,1,1,3,15,18,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,1,0,0,6,6,332,0,22,-138,100,Austin
2015,6,17,89,1,4,13,84,4,0,5,101,106,58,0,1,8,53,0,0,1,61,62,19,1,3,4,21,3,0,4,28,32,1,0,0,0,0,0,0,0,0,0,11,0,0,1,10,1,0,0,12,12,303,1,28,-137,101,Austin
2016,6,17,85,2,10,18,61,2,2,12,81,93,50,1,7,9,44,1,1,8,54,62,27,1,2,9,12,1,0,3,22,25,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,0,1,1,5,6,296,2,23,-142,96,Austin
2017,6,17,90,2,9,15,52,9,2,11,76,87,47,1,2,9,35,6,1,3,50,53,34,0,6,6,11,2,1,6,19,25,0,0,0,0,0,0,0,0,0,0,9,1,1,0,6,1,0,2,7,9,292,2,27,-141,97,Austin
2018,6,17,76,3,11,11,64,5,1,14,80,94,39,1,1,6,33,2,1,2,41,43,29,1,9,3,26,3,0,10,32,42,1,0,0,1,0,0,0,0,1,1,7,1,1,1,5,0,0,2,6,8,255,2,18,-140,98,Austin
2019,6,17,59,3,6,17,67,9,4,9,93,102,31,1,4,8,48,8,3,5,64,69,23,2,1,7,15,0,1,3,22,25,0,0,0,0,0,0,0,0,0,0,5,0,1,2,4,1,0,1,7,8,266,0,19,-139,99,Austin
2020,6,17,75,3,5,17,50,12,2,8,79,87,46,1,3,10,36,7,2,4,53,57,21,1,2,7,7,3,0,3,17,20,1,0,0,0,0,0,0,0,0,0,7,1,0,0,7,2,0,1,9,10,245,1,26,-137,101,Austin
2021,6,17,51,3,9,12,73,13,0,12,98,110,32,2,4,9,47,7,0,6,63,69,14,1,5,3,20,6,0,6,29,35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,6,238,1,20,-143,95,Austin
