year,month,day,crime_disorder,crime_gun,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_violent,crime_property,crime_index,crime_disorder_day,crime_gun_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_gun_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_gun_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_gun_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2017,8,21,1,1,1,0,14,24,61,1,99,100,1,1,0,0,9,22,49,0,80,80,0,0,0,0,4,1,6,0,11,11,0,0,0,0,1,0,3,0,4,4,0,0,1,0,0,1,3,1,4,5,112,4,6,-76,162,Seattle
2018,8,21,0,0,0,3,9,10,30,3,49,52,0,0,0,1,4,6,20,1,30,31,0,0,0,1,4,3,6,1,13,14,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,3,1,5,6,63,1,6,-75,163,Seattle
2019,8,21,3,0,2,0,21,23,43,2,87,89,2,0,2,0,15,17,37,2,69,71,0,0,0,0,6,3,4,0,13,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,5,5,134,0,13,-74,164,Seattle
2020,8,21,5,1,1,1,24,22,48,2,94,96,3,0,1,1,14,14,37,2,65,67,2,1,0,0,6,3,9,0,18,18,0,0,0,0,2,2,1,0,5,5,0,0,0,0,2,3,1,0,6,6,140,5,8,-72,166,Seattle
2021,8,21,6,1,4,11,16,37,41,15,94,109,4,1,2,6,9,27,28,8,64,72,2,0,2,2,6,6,7,4,19,23,0,0,0,0,1,0,2,0,3,3,0,0,0,3,0,4,4,3,8,11,157,3,16,-78,160,Seattle
2022,8,21,1,0,1,9,20,16,48,10,84,94,1,0,1,3,14,10,27,4,51,55,0,0,0,2,5,5,17,2,27,29,0,0,0,1,0,1,0,1,1,2,0,0,0,3,1,0,4,3,5,8,121,3,10,-77,161,Seattle
2023,8,21,7,0,2,2,20,20,53,4,93,97,3,0,2,2,10,16,39,4,65,69,3,0,0,0,8,2,7,0,17,17,0,0,0,0,0,1,2,0,3,3,1,0,0,0,2,1,5,0,8,8,138,4,13,-76,162,Seattle
2024,8,21,3,0,2,2,18,24,39,4,81,85,3,0,2,2,9,18,27,4,54,58,0,0,0,0,5,2,6,0,13,13,0,0,0,0,0,1,3,0,4,4,0,0,0,0,4,3,3,0,10,10,115,5,12,-74,164,Seattle
2012,9,21,2,0,1,1,10,17,35,2,62,64,1,0,0,1,7,9,20,1,36,37,0,0,1,0,3,7,12,1,22,23,0,0,0,0,0,1,2,0,3,3,1,0,0,0,0,0,1,0,1,1,81,3,3,-44,194,Seattle
2013,9,21,2,0,1,1,16,12,42,2,70,72,0,0,0,0,11,6,20,0,37,37,2,0,1,1,5,4,17,2,26,28,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,3,0,5,5,94,3,6,-43,195,Seattle
2014,9,21,1,0,2,0,3,14,41,2,58,60,1,0,0,0,2,7,27,0,36,36,0,0,2,0,0,5,12,2,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,5,73,0,5,-42,196,Seattle
2015,9,21,0,0,0,0,9,21,46,0,76,76,0,0,0,0,9,16,28,0,53,53,0,0,0,0,0,2,12,0,14,14,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,6,6,89,3,6,-41,197,Seattle
2016,9,21,2,0,0,2,11,10,38,2,59,61,0,0,0,1,6,8,27,1,41,42,2,0,0,1,3,0,9,1,12,13,0,0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,1,0,4,4,91,4,6,-46,192,Seattle
2017,9,21,0,0,0,0,14,23,36,0,73,73,0,0,0,0,8,13,24,0,45,45,0,0,0,0,5,6,10,0,21,21,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,2,0,6,6,93,1,7,-45,193,Seattle
2018,9,21,2,0,1,2,9,18,45,3,72,75,1,0,0,0,7,6,27,0,40,40,1,0,1,2,2,10,12,3,24,27,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,1,5,0,6,6,91,2,6,-44,194,Seattle
2019,9,21,4,2,3,0,10,35,49,3,94,97,1,0,1,0,8,22,34,1,64,65,2,2,2,0,1,9,11,2,21,23,0,0,0,0,0,0,2,0,2,2,1,0,0,0,1,4,2,0,7,7,129,4,9,-43,195,Seattle
2020,9,21,9,0,2,2,31,22,60,4,113,117,5,0,2,2,18,14,34,4,66,70,2,0,0,0,8,5,21,0,34,34,0,0,0,0,2,1,3,0,6,6,2,0,0,0,3,2,2,0,7,7,156,6,11,-41,197,Seattle
2021,9,21,3,1,0,4,19,17,49,4,85,89,2,1,0,3,7,8,22,3,37,40,0,0,0,1,11,6,24,1,41,42,0,0,0,0,1,0,3,0,4,4,1,0,0,0,0,3,0,0,3,3,129,5,7,-47,191,Seattle
2022,9,21,2,1,3,4,13,38,46,7,97,104,1,0,1,3,8,32,33,4,73,77,1,1,2,1,5,6,11,3,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,133,1,4,-46,192,Seattle
2023,9,21,3,0,2,3,13,20,47,5,80,85,3,0,1,1,7,13,27,2,47,49,0,0,0,1,5,3,18,1,26,27,0,0,0,0,1,0,1,0,2,2,0,0,1,1,0,4,1,2,5,7,120,2,8,-45,193,Seattle
