year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2020,3,15,11,7,5,14,31,55,3,12,100,112,7,5,1,7,24,32,1,6,63,69,4,2,3,5,7,20,2,5,32,37,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,0,1,4,5,208,1,12,-231,7,San Francisco
2021,3,15,16,7,5,25,28,51,2,12,104,116,8,5,3,9,20,32,2,8,61,69,4,0,2,15,4,15,0,2,34,36,0,0,0,0,1,0,0,0,1,1,4,2,0,1,3,4,0,2,8,10,208,2,18,-237,1,San Francisco
2022,3,15,30,4,5,22,46,86,2,9,154,163,18,4,1,9,31,55,2,5,95,100,9,0,4,12,13,26,0,4,51,55,1,0,0,0,0,2,0,0,2,2,2,0,0,1,2,3,0,0,6,6,287,4,15,-236,2,San Francisco
2023,3,15,22,8,10,11,51,96,1,18,158,176,13,7,7,5,35,69,1,14,109,123,8,1,3,5,12,16,0,4,33,37,0,0,0,1,0,0,0,0,1,1,1,0,0,0,4,11,0,0,15,15,299,2,20,-235,3,San Francisco
2024,3,15,16,3,8,15,34,45,1,11,94,105,8,1,4,7,25,23,1,5,55,60,6,1,2,8,9,17,0,3,34,37,0,0,0,0,0,1,0,0,1,1,2,1,2,0,0,4,0,3,4,7,237,3,15,-233,5,San Francisco
2012,4,15,35,7,4,17,55,15,0,11,87,98,18,2,3,8,31,9,0,5,48,53,15,5,1,5,22,5,0,6,32,38,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,1,0,0,7,7,267,1,15,-203,35,San Francisco
2013,4,15,24,6,1,10,94,13,0,7,117,124,15,2,1,5,77,6,0,3,88,91,8,4,0,5,6,6,0,4,17,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,12,12,306,1,21,-202,36,San Francisco
2014,4,15,22,4,3,11,96,18,0,7,125,132,14,2,2,9,66,10,0,4,85,89,8,2,1,1,19,5,0,3,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,15,15,283,1,23,-201,37,San Francisco
2015,4,15,31,8,3,12,104,21,1,11,137,148,16,4,2,8,76,11,1,6,95,101,8,3,1,4,18,8,0,4,30,34,0,0,0,0,0,0,0,0,0,0,7,1,0,0,10,2,0,1,12,13,349,1,32,-200,38,San Francisco
2016,4,15,20,5,4,18,97,21,3,9,136,145,13,1,2,8,70,14,2,3,92,95,5,4,1,6,18,3,1,5,27,32,0,0,0,0,0,0,0,0,0,0,2,0,1,4,9,4,0,1,17,18,346,1,25,-205,33,San Francisco
2017,4,15,30,5,7,11,156,17,4,12,184,196,19,3,1,7,98,10,1,4,115,119,11,2,5,3,38,3,2,7,44,51,0,0,0,0,2,0,0,0,2,2,0,0,1,1,18,4,1,1,23,24,381,3,34,-204,34,San Francisco
2018,4,15,21,4,2,6,99,7,0,6,112,118,13,0,0,3,62,4,0,0,69,69,7,4,2,1,29,3,0,6,33,39,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,10,10,245,1,16,-203,35,San Francisco
2019,4,15,16,2,5,16,36,69,2,7,121,128,9,2,3,6,25,46,1,5,77,82,7,0,2,7,7,19,1,2,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,11,11,274,0,17,-202,36,San Francisco
2020,4,15,26,6,5,18,29,34,4,11,81,92,17,4,3,7,20,21,4,7,48,55,6,1,2,11,5,9,0,3,25,28,1,0,0,0,0,0,0,0,0,0,2,1,0,0,4,4,0,1,8,9,203,1,18,-200,38,San Francisco
2021,4,15,20,3,4,16,27,74,1,7,117,124,9,2,3,5,23,49,0,5,77,82,8,1,1,10,4,15,1,2,29,31,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,11,11,220,3,15,-206,32,San Francisco
2022,4,15,23,9,7,20,43,92,2,16,155,171,13,5,5,7,25,60,2,10,92,102,5,2,1,11,15,20,0,3,46,49,0,0,0,0,0,1,0,0,1,1,5,2,1,2,3,11,0,3,16,19,289,1,35,-205,33,San Francisco
2023,4,15,18,7,8,10,49,77,3,15,136,151,6,3,2,7,35,53,3,5,95,100,8,3,5,3,12,15,0,8,30,38,1,0,0,0,0,0,0,0,0,0,3,1,1,0,2,9,0,2,11,13,267,1,25,-204,34,San Francisco
2024,4,15,13,3,4,15,37,67,3,7,119,126,8,2,2,9,31,51,1,4,91,95,3,1,2,5,5,12,2,3,22,25,0,0,0,0,0,1,0,0,1,1,2,0,0,1,1,3,0,0,5,5,236,1,13,-202,36,San Francisco
2012,5,15,26,7,3,12,83,8,3,10,103,113,20,3,1,8,61,7,3,4,76,80,6,3,2,3,17,1,0,5,21,26,0,0,0,0,1,0,0,0,1,1,0,1,0,1,4,0,0,1,5,6,281,3,16,-173,65,San Francisco
2013,5,15,22,13,7,17,89,17,0,20,123,143,14,8,3,13,72,12,0,11,97,108,2,1,3,4,14,4,0,4,22,26,0,0,0,0,0,0,0,0,0,0,6,4,1,0,3,1,0,5,4,9,309,1,26,-172,66,San Francisco
2014,5,15,16,5,8,15,93,15,2,13,123,136,11,3,5,9,75,4,1,8,88,96,5,2,3,4,13,7,1,5,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,11,11,313,0,21,-171,67,San Francisco
2015,5,15,18,4,6,23,145,18,6,10,186,196,10,3,4,18,102,13,3,7,133,140,7,1,1,3,29,5,3,2,37,39,0,0,0,0,1,0,0,0,1,1,1,0,1,2,13,0,0,1,15,16,384,5,28,-170,68,San Francisco
2016,5,15,25,16,8,8,104,20,1,24,132,156,17,7,4,1,76,13,0,11,90,101,7,9,3,6,20,7,0,12,33,45,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,1,1,9,10,343,0,24,-175,63,San Francisco
2017,5,15,39,7,2,15,141,17,2,9,173,182,28,4,1,10,104,10,1,5,124,129,9,2,1,2,30,4,1,3,36,39,0,0,0,0,0,0,0,0,0,0,2,1,0,3,7,3,0,1,13,14,369,2,21,-174,64,San Francisco
2018,5,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-173,65,San Francisco
2019,5,15,17,6,2,13,39,66,1,8,118,126,9,5,0,10,31,52,0,5,93,98,5,0,2,3,5,9,1,2,17,19,0,0,0,0,0,1,0,0,1,1,3,1,0,0,3,4,0,1,7,8,250,3,14,-172,66,San Francisco
2020,5,15,21,6,3,20,49,45,3,9,114,123,14,3,1,10,39,34,3,4,83,87,5,2,2,10,8,10,0,4,28,32,0,1,0,0,0,0,0,1,0,1,2,0,0,0,2,1,0,0,3,3,219,1,10,-170,68,San Francisco
2021,5,15,20,8,4,18,30,89,4,12,137,149,13,6,3,10,24,66,2,9,100,109,5,1,1,6,3,17,2,2,26,28,1,0,0,0,0,1,0,0,1,1,1,1,0,2,3,5,0,1,10,11,244,2,19,-176,62,San Francisco
2022,5,15,13,4,2,21,52,78,0,6,151,157,9,0,2,11,29,50,0,2,90,92,4,3,0,10,20,23,0,3,53,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,1,8,9,257,1,13,-175,63,San Francisco
2023,5,15,19,6,10,13,36,79,1,16,128,144,15,4,5,7,20,61,1,9,88,97,2,2,3,4,13,14,0,5,31,36,0,0,0,0,0,1,0,0,1,1,2,0,2,2,3,3,0,2,8,10,266,2,17,-174,64,San Francisco
2024,5,15,30,4,2,13,32,47,5,6,92,98,19,4,2,7,24,28,4,6,59,65,6,0,0,5,3,13,1,0,21,21,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,6,0,0,12,12,233,0,22,-172,66,San Francisco
2012,6,15,31,7,3,13,78,18,1,10,109,119,22,1,1,6,64,12,1,2,82,84,2,3,1,4,8,5,0,4,17,21,0,0,0,0,0,0,0,0,0,0,7,3,1,3,6,1,0,4,10,14,290,1,33,-142,96,San Francisco
2013,6,15,15,8,4,23,94,14,2,12,131,143,9,4,2,14,60,8,1,6,82,88,3,4,2,8,25,5,1,6,38,44,0,0,0,0,1,0,0,0,1,1,3,0,0,1,8,1,0,0,10,10,281,1,22,-141,97,San Francisco
2014,6,15,23,10,2,15,70,20,2,12,105,117,16,3,2,9,49,14,0,5,72,77,5,6,0,4,14,3,1,6,21,27,0,0,0,0,0,1,0,0,1,1,2,1,0,2,7,2,1,1,11,12,273,1,31,-140,98,San Francisco
2015,6,15,23,7,1,14,115,18,2,8,147,155,17,4,1,11,85,14,2,5,110,115,2,3,0,2,15,4,0,3,21,24,0,0,0,1,0,0,0,0,1,1,4,0,0,0,15,0,0,0,15,15,350,2,29,-139,99,San Francisco
2016,6,15,38,5,3,10,103,14,5,8,127,135,31,1,2,5,76,10,2,3,91,94,3,3,1,1,15,1,2,4,17,21,0,0,0,1,1,0,0,0,2,2,4,1,0,3,11,3,1,1,17,18,326,2,34,-144,94,San Francisco
2017,6,15,36,4,8,14,121,9,0,12,144,156,26,2,4,10,89,6,0,6,105,111,6,1,3,3,16,1,0,4,20,24,0,0,0,0,1,0,0,0,1,1,4,1,1,1,15,2,0,2,18,20,323,1,33,-143,95,San Francisco
2018,6,15,9,7,8,14,43,90,2,15,147,162,8,3,4,8,40,61,1,7,109,116,0,3,3,6,0,12,0,6,18,24,0,0,0,0,0,1,0,0,1,1,1,1,1,0,3,16,1,2,19,21,285,2,34,-142,96,San Francisco
2019,6,15,21,2,7,16,33,81,2,9,130,139,14,1,2,8,20,52,2,3,80,83,6,1,5,8,9,22,0,6,39,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,0,0,11,11,280,0,20,-141,97,San Francisco
2020,6,15,17,7,3,19,24,64,1,10,107,117,12,5,2,5,15,40,1,7,60,67,4,1,0,13,8,18,0,1,39,40,0,0,1,0,1,0,0,1,1,2,1,1,0,1,0,6,0,1,7,8,214,3,19,-139,99,San Francisco
2021,6,15,28,9,6,28,21,92,3,15,141,156,17,9,5,14,17,82,2,14,113,127,8,0,0,10,3,5,1,0,18,18,0,0,0,3,0,0,0,0,3,3,3,0,1,1,1,5,0,1,7,8,276,4,16,-145,93,San Francisco
2022,6,15,19,6,4,17,38,80,4,10,135,145,11,6,3,12,29,58,3,9,99,108,6,0,1,4,6,14,1,1,24,25,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,8,0,0,12,12,259,0,21,-144,94,San Francisco
2023,6,15,15,3,5,19,41,100,5,8,160,168,9,2,3,12,29,81,3,5,122,127,4,1,2,5,2,5,2,3,12,15,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,14,0,0,26,26,278,0,35,-143,95,San Francisco
2024,6,15,14,7,2,12,31,38,2,9,81,90,8,4,1,4,21,26,1,5,51,56,1,3,1,8,7,8,1,4,23,27,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,7,7,183,1,19,-141,97,San Francisco
2012,7,15,20,7,3,32,74,14,1,10,120,130,11,2,2,14,47,8,1,4,69,73,8,2,0,4,17,5,0,2,26,28,0,0,1,11,0,0,0,1,11,12,1,3,0,3,10,1,0,3,14,17,310,13,28,-112,126,San Francisco
2013,7,15,16,6,6,19,91,13,3,12,123,135,8,5,4,12,67,10,3,9,89,98,6,1,2,7,18,1,0,3,26,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,0,8,8,317,1,16,-111,127,San Francisco
2014,7,15,31,11,3,18,92,10,1,14,120,134,21,3,2,14,73,4,1,5,91,96,8,7,0,3,11,1,0,7,15,22,1,0,0,0,0,0,0,0,0,0,1,1,1,1,8,5,0,2,14,16,300,2,28,-110,128,San Francisco
2015,7,15,19,3,3,15,142,16,1,6,173,179,13,2,1,9,111,10,0,3,130,133,2,1,2,5,13,3,0,3,21,24,0,0,0,0,0,0,1,0,0,0,4,0,0,1,18,3,0,0,22,22,341,1,33,-109,129,San Francisco
2016,7,15,31,5,1,12,118,26,3,6,156,162,17,3,1,11,79,18,2,4,108,112,7,1,0,1,26,3,1,1,30,31,0,0,0,0,1,1,0,0,2,2,7,1,0,0,12,4,0,1,16,17,327,3,32,-114,124,San Francisco
2017,7,15,34,9,7,11,138,11,6,16,160,176,20,4,3,3,94,8,3,7,105,112,12,3,2,6,28,2,1,5,36,41,0,0,0,0,1,0,0,0,1,1,2,2,2,2,15,1,2,4,18,22,363,1,41,-113,125,San Francisco
2018,7,15,25,12,9,11,45,99,2,21,155,176,12,6,6,5,34,67,0,12,106,118,9,5,1,4,7,17,2,6,28,34,0,0,1,1,0,0,0,1,1,2,4,1,1,1,4,15,0,2,20,22,300,3,36,-112,126,San Francisco
2019,7,15,16,8,9,14,58,78,0,17,150,167,10,3,5,7,42,55,0,8,104,112,4,2,2,7,10,14,0,4,31,35,0,0,0,0,0,0,0,0,0,0,2,3,2,0,6,9,0,5,15,20,285,0,27,-111,127,San Francisco
2020,7,15,19,1,3,27,35,55,4,4,117,121,13,1,3,18,26,35,3,4,79,83,5,0,0,8,9,15,1,0,32,32,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,4,0,0,5,5,237,2,9,-109,129,San Francisco
2021,7,15,22,7,5,19,27,82,1,12,128,140,15,7,3,10,23,56,0,10,89,99,3,0,2,8,2,12,1,2,22,24,0,0,0,1,1,0,0,0,2,2,4,0,0,0,1,14,0,0,15,15,265,6,26,-115,123,San Francisco
2022,7,15,31,3,8,25,39,117,3,11,181,192,19,0,5,13,29,89,1,5,131,136,8,2,3,10,8,16,1,5,34,39,0,0,0,2,1,0,0,0,3,3,4,1,0,0,1,12,1,1,13,14,330,3,23,-114,124,San Francisco
2023,7,15,23,5,9,11,46,84,3,14,141,155,13,3,6,6,35,54,3,9,95,104,7,1,2,5,9,21,0,3,35,38,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,9,0,2,11,13,297,2,23,-113,125,San Francisco
2024,7,15,20,2,2,10,42,53,1,4,105,109,11,0,2,3,33,39,0,2,75,77,5,2,0,5,3,10,1,2,18,20,1,0,0,0,0,0,0,0,0,0,3,0,0,2,6,4,0,0,12,12,222,1,23,-111,127,San Francisco
2012,8,15,23,6,5,14,92,15,0,11,121,132,15,3,3,11,65,10,0,6,86,92,7,1,1,3,20,4,0,2,27,29,0,0,0,0,0,0,0,0,0,0,1,2,1,0,7,1,0,3,8,11,302,0,19,-81,157,San Francisco
2013,8,15,24,14,6,20,115,22,2,20,157,177,16,4,5,12,81,16,0,9,109,118,7,8,1,7,24,5,2,9,36,45,0,1,0,0,1,0,0,1,1,2,1,1,0,1,9,1,0,1,11,12,364,2,15,-80,158,San Francisco
2014,8,15,25,8,6,16,99,14,0,14,129,143,10,3,3,12,69,8,0,6,89,95,13,5,3,3,22,5,0,8,30,38,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,1,0,0,10,10,327,1,21,-79,159,San Francisco
2015,8,15,20,12,2,10,130,11,2,14,151,165,11,5,2,9,84,5,0,7,98,105,9,7,0,1,30,6,2,7,37,44,0,0,0,0,2,0,0,0,2,2,0,0,0,0,14,0,0,0,14,14,354,3,22,-78,160,San Francisco
2016,8,15,31,3,8,16,93,14,2,11,123,134,17,3,3,7,72,11,0,6,90,96,11,0,4,8,15,2,1,4,25,29,2,0,0,1,1,0,1,0,2,2,1,0,1,0,5,1,0,1,6,7,301,5,15,-83,155,San Francisco
2017,8,15,41,14,2,12,103,14,3,16,129,145,32,4,2,5,73,12,0,6,90,96,5,8,0,6,13,2,3,8,21,29,0,0,0,0,3,0,0,0,3,3,4,2,0,1,14,0,0,2,15,17,326,4,32,-82,156,San Francisco
2018,8,15,16,13,2,25,54,93,0,15,172,187,11,5,2,18,42,63,0,7,123,130,4,7,0,6,5,10,0,7,21,28,0,0,0,0,2,0,0,0,2,2,1,1,0,1,5,20,0,1,26,27,319,3,37,-81,157,San Francisco
2019,8,15,19,7,7,13,53,94,1,14,160,174,7,6,3,8,39,58,1,9,105,114,8,1,4,3,12,19,0,5,34,39,0,0,0,1,0,1,0,0,2,2,4,0,0,1,2,16,0,0,19,19,322,3,27,-80,158,San Francisco
2020,8,15,12,5,7,20,23,55,1,12,98,110,6,4,2,5,16,45,0,6,66,72,6,0,4,12,4,8,1,4,24,28,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,0,2,8,10,212,2,13,-78,160,San Francisco
2021,8,15,24,8,2,17,41,60,2,10,118,128,9,5,1,7,29,37,1,6,73,79,14,1,1,9,12,19,1,2,40,42,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,3,0,2,4,6,244,2,9,-84,154,San Francisco
2022,8,15,20,5,3,19,47,73,0,8,139,147,11,2,1,12,41,57,0,3,110,113,5,3,1,7,5,12,0,4,24,28,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,4,0,1,5,6,267,2,16,-83,155,San Francisco
2023,8,15,21,5,6,14,51,96,1,11,161,172,8,4,5,10,41,66,1,9,117,126,10,1,0,4,6,16,0,1,26,27,0,0,0,0,0,1,0,0,1,1,3,0,1,0,4,13,0,1,17,18,304,2,29,-82,156,San Francisco
2024,8,15,17,7,5,13,32,34,2,12,79,91,10,5,3,5,23,19,2,8,47,55,3,2,1,8,4,12,0,3,24,27,2,0,0,0,0,0,0,0,0,0,2,0,1,0,5,3,0,1,8,9,215,4,17,-80,158,San Francisco
2012,9,15,37,9,4,17,103,20,2,13,140,153,15,2,0,8,62,11,0,2,81,83,19,6,4,7,37,7,2,10,51,61,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4,2,0,1,8,9,332,1,21,-50,188,San Francisco
2013,9,15,26,10,5,29,137,21,0,15,187,202,16,3,2,12,79,14,0,5,105,110,7,7,3,15,42,6,0,10,63,73,0,0,0,1,1,0,0,0,2,2,3,0,0,1,15,1,0,0,17,17,351,2,30,-49,189,San Francisco
2014,9,15,29,4,1,18,97,20,3,5,135,140,10,0,0,10,57,11,3,0,78,78,16,3,0,5,27,8,0,3,40,43,0,0,0,2,1,0,0,0,3,3,3,1,1,1,12,1,0,2,14,16,303,3,27,-48,190,San Francisco
2015,9,15,23,10,4,11,108,17,0,14,136,150,14,5,3,9,69,14,0,8,92,100,3,5,1,2,24,3,0,6,29,35,2,0,0,0,1,0,0,0,1,1,4,0,0,0,14,0,0,0,14,14,341,4,28,-47,191,San Francisco
2016,9,15,30,6,6,14,114,10,2,12,138,150,19,3,4,8,67,7,1,7,82,89,8,3,2,6,37,2,1,5,45,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,1,0,0,11,11,345,0,23,-52,186,San Francisco
2017,9,15,22,10,5,25,132,11,3,15,168,183,12,5,1,16,77,4,2,6,97,103,9,5,4,7,36,5,1,9,48,57,1,0,0,0,1,0,0,0,1,1,0,0,0,2,18,2,0,0,22,22,345,3,28,-51,187,San Francisco
2018,9,15,26,14,6,14,54,104,2,20,172,192,8,8,1,9,33,55,0,9,97,106,17,6,5,4,17,38,2,11,59,70,0,0,0,1,0,2,0,0,3,3,1,0,0,0,4,9,0,0,13,13,331,4,19,-50,188,San Francisco
2019,9,15,28,9,9,15,40,89,0,18,144,162,15,3,5,4,25,63,0,8,92,100,10,5,4,10,14,14,0,9,38,47,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,12,0,1,13,14,282,2,23,-49,189,San Francisco
2020,9,15,16,5,7,22,31,42,1,12,95,107,10,5,4,3,25,27,0,9,55,64,5,0,2,18,5,13,1,2,36,38,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,3,4,210,1,8,-47,191,San Francisco
2021,9,15,17,3,8,22,44,64,0,11,130,141,9,3,5,8,31,38,0,8,77,85,7,0,3,11,11,16,0,3,38,41,0,0,0,0,0,1,0,0,1,1,1,0,0,3,2,9,0,0,14,14,252,1,18,-53,185,San Francisco
2022,9,15,24,6,12,22,42,85,3,18,149,167,16,3,7,7,25,61,3,10,93,103,5,3,3,13,14,11,0,6,38,44,0,0,0,1,1,0,0,0,2,2,3,0,2,1,2,13,0,2,16,18,287,3,26,-52,186,San Francisco
2023,9,15,28,11,6,20,39,116,5,17,175,192,15,5,3,7,28,75,3,8,110,118,10,6,2,13,10,27,2,8,50,58,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,14,0,1,15,16,331,0,25,-51,187,San Francisco
2024,9,15,24,7,4,11,25,39,2,11,75,86,13,3,1,6,18,27,1,4,51,55,8,3,3,4,7,8,1,6,19,25,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,1,5,6,202,0,10,-49,189,San Francisco
2012,10,15,22,12,9,24,115,23,1,21,162,183,12,4,8,10,63,8,0,12,81,93,6,7,1,14,41,14,1,8,69,77,0,0,0,0,1,1,0,0,2,2,4,1,0,0,10,0,0,1,10,11,344,5,25,-20,218,San Francisco
2013,10,15,21,6,9,14,90,22,1,15,126,141,12,1,4,6,56,11,0,5,73,78,8,4,4,7,23,9,0,8,39,47,1,0,0,0,1,0,0,0,1,1,0,1,1,1,10,2,1,2,13,15,337,4,23,-19,219,San Francisco
2014,10,15,19,8,6,10,111,26,1,14,147,161,9,4,2,6,65,16,1,6,87,93,6,4,4,3,29,10,0,8,42,50,1,0,0,1,1,0,0,0,2,2,3,0,0,0,16,0,0,0,16,16,332,3,27,-18,220,San Francisco
2015,10,15,21,8,6,15,95,17,0,14,127,141,13,4,2,7,53,5,0,6,65,71,8,1,3,7,24,7,0,4,38,42,0,0,0,0,0,0,0,0,0,0,0,3,1,1,18,5,0,4,24,28,337,3,35,-17,221,San Francisco
2016,10,15,33,9,6,11,125,12,0,15,148,163,16,2,3,7,63,4,0,5,74,79,13,6,3,4,43,6,0,9,53,62,1,0,0,0,0,0,0,0,0,0,3,1,0,0,19,2,0,1,21,22,343,1,38,-22,216,San Francisco
2017,10,15,19,5,5,12,127,23,2,10,162,172,8,3,1,5,61,9,1,4,75,79,10,1,4,5,60,13,0,5,78,83,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,1,1,1,9,10,320,1,17,-21,217,San Francisco
2018,10,15,16,8,6,10,77,77,3,14,164,178,8,3,2,7,51,45,0,5,103,108,8,5,4,3,16,21,2,9,40,49,0,0,0,0,0,2,0,0,2,2,0,0,0,0,10,9,1,0,19,19,324,3,28,-20,218,San Francisco
2019,10,15,22,7,5,12,44,107,4,12,163,175,8,3,3,7,30,50,3,6,87,93,11,4,2,4,8,37,1,6,49,55,0,0,0,0,0,3,0,0,3,3,3,0,0,1,6,17,0,0,24,24,297,6,30,-19,219,San Francisco
2020,10,15,14,7,6,15,21,62,3,13,98,111,5,4,1,4,11,39,1,5,54,59,8,3,3,9,8,18,1,6,35,41,0,0,0,0,0,1,0,0,1,1,1,0,2,2,2,4,1,2,8,10,225,3,16,-17,221,San Francisco
2021,10,15,39,11,2,22,38,135,2,13,195,208,21,4,1,11,25,86,1,5,122,127,14,6,1,9,9,35,1,7,53,60,0,0,0,1,0,0,0,0,1,1,4,1,0,1,4,14,0,1,19,20,342,2,28,-23,215,San Francisco
2022,10,15,21,7,8,7,58,106,2,15,171,186,11,2,3,1,35,71,0,5,107,112,8,3,5,6,18,22,2,8,46,54,0,0,0,0,1,1,0,0,2,2,2,2,0,0,4,12,0,2,16,18,289,2,23,-22,216,San Francisco
2023,10,15,20,6,10,19,30,93,5,16,142,158,8,3,6,7,16,66,2,9,89,98,8,3,3,10,8,18,3,6,36,42,1,0,0,0,0,0,0,0,0,0,3,0,1,2,6,9,0,1,17,18,269,1,29,-21,217,San Francisco
2024,10,15,10,2,9,23,43,43,4,11,109,120,6,1,3,8,30,20,3,4,58,62,4,1,2,14,8,17,1,3,39,42,0,0,1,0,0,2,0,1,2,3,0,0,3,1,5,4,0,3,10,13,242,6,14,-19,219,San Francisco
2012,11,15,27,11,4,19,101,20,0,15,140,155,5,3,0,9,42,6,0,3,57,60,16,8,4,9,47,10,0,12,66,78,0,0,0,0,0,0,0,0,0,0,6,0,0,1,12,4,0,0,17,17,319,0,30,11,249,San Francisco
2013,11,15,25,0,0,14,105,14,1,0,133,133,9,0,0,6,45,4,0,0,55,55,16,0,0,6,46,7,1,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,3,0,0,19,19,330,0,35,12,250,San Francisco
2014,11,15,35,7,9,16,117,17,0,16,150,166,9,1,2,6,44,5,0,3,55,58,22,5,7,7,64,10,0,12,81,93,1,0,0,1,0,0,0,0,1,1,3,1,0,2,9,2,0,1,13,14,361,2,36,13,251,San Francisco
2015,11,15,34,5,5,16,99,25,1,10,140,150,12,0,1,5,50,7,0,1,62,63,18,4,4,10,36,17,0,8,63,71,1,0,0,0,0,0,0,0,0,0,3,1,0,1,13,1,1,1,15,16,327,1,29,14,252,San Francisco
2016,11,15,26,9,8,13,118,13,2,17,144,161,12,3,5,6,47,2,0,8,55,63,11,6,3,4,59,8,2,9,71,80,0,0,0,0,1,1,0,0,2,2,3,0,0,3,11,2,0,0,16,16,341,4,27,9,247,San Francisco
2017,11,15,23,9,3,7,155,6,2,12,168,180,10,6,0,4,61,2,1,6,67,73,11,2,3,1,76,4,1,5,81,86,0,0,0,0,0,0,0,0,0,0,2,1,0,2,18,0,0,1,20,21,331,1,35,10,248,San Francisco
2018,11,15,12,6,1,8,47,64,2,7,119,126,5,3,0,6,31,22,2,3,59,62,4,2,1,1,11,36,0,3,48,51,0,0,0,0,0,0,0,0,0,0,3,1,0,1,5,6,0,1,12,13,245,0,25,11,249,San Francisco
2019,11,15,30,9,5,17,62,95,2,14,174,188,12,3,1,8,34,40,1,4,82,86,17,6,4,6,21,38,0,10,65,75,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,17,1,0,27,27,332,1,36,12,250,San Francisco
2020,11,15,19,6,11,20,30,62,3,17,112,129,4,5,3,4,17,29,2,8,50,58,13,1,7,14,8,27,1,8,49,57,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,6,0,1,13,14,220,0,20,14,252,San Francisco
2021,11,15,20,3,4,18,50,97,2,7,165,172,9,1,0,3,30,48,2,1,81,82,9,2,2,14,14,35,0,4,63,67,0,0,0,0,1,0,0,0,1,1,2,0,2,1,5,14,0,2,20,22,291,1,30,8,246,San Francisco
2022,11,15,22,5,4,10,45,68,1,9,123,132,5,2,1,0,29,30,1,3,59,62,15,3,2,7,12,30,0,5,49,54,0,0,1,0,0,2,0,1,2,3,2,0,0,3,4,6,0,0,13,13,238,3,20,9,247,San Francisco
2023,11,15,19,3,5,10,30,54,1,8,94,102,6,2,1,4,15,17,0,3,36,39,11,1,2,5,14,27,1,3,46,49,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,10,0,2,12,14,208,1,21,10,248,San Francisco
